face_index,centroid_x,centroid_y,centroid_z,normal_x,normal_y,normal_z
174,-0.994163,-32.733867,2.926617,-0.068664,-0.007379,-0.997613
175,-1.827077,-33.189000,2.923500,0.017868,-0.053790,-0.998392
176,-0.474381,-34.464200,2.976920,0.046441,0.105580,0.993326
177,-0.957997,-34.927300,1.909847,-0.001580,0.999945,0.010395
178,-0.479914,-34.327067,2.972387,0.155100,0.203852,0.966638
179,-0.493102,-34.309900,2.953670,0.340983,0.803131,-0.488580
180,-0.677104,-34.462567,2.921470,0.060028,0.002098,-0.998194
181,-0.376958,-34.390100,2.922797,0.046685,0.058282,-0.997208
182,-0.948329,-34.930533,2.697970,0.068765,0.993803,-0.087333
183,-0.377749,-34.353533,2.963200,-0.036246,0.551051,0.833684
184,-0.419721,-34.334767,2.959257,0.379510,0.474685,0.794132
185,-0.440952,-34.354133,2.972897,0.102081,0.209307,0.972507
186,-2.797090,-34.930300,0.698170,0.102627,0.993379,0.051635
187,-0.820031,-34.932300,1.944320,0.323112,0.940470,-0.105426
188,-0.935648,-32.043267,2.548140,-0.034080,0.999322,0.013899
189,-0.761534,-34.506133,2.920500,-0.006345,0.001592,-0.999979
190,-1.597677,-33.314167,2.922000,0.039946,-0.042001,-0.998319
191,-1.572723,-33.301333,2.940280,0.983048,0.138130,-0.120571
192,-0.424378,-34.450867,2.922617,-0.049775,0.001464,-0.998759
193,-0.349949,-34.354833,2.947943,0.586912,0.799200,0.129666
194,-0.452087,-34.320033,2.943077,-0.045011,0.991214,-0.124375
195,-4.740253,-34.923933,0.244015,0.003645,0.999762,-0.021511
196,-3.542837,-30.611467,1.590087,0.999833,0.006045,-0.017226
197,-0.977543,-34.739667,2.922240,-0.011395,-0.014883,-0.999824
198,-1.734543,-34.925800,1.522577,-0.039223,0.999035,-0.019746
199,-0.631636,-34.304867,2.924757,-0.040246,0.102362,-0.993933
200,-0.605624,-34.288233,2.944330,0.076021,0.962738,0.259531
201,-0.546305,-34.486233,2.923183,0.112639,0.076799,-0.990664
202,-0.511940,-34.508367,2.924400,0.063496,0.084105,-0.994432
203,-0.492370,-34.468000,2.926050,-0.001028,-0.014677,-0.999892
204,-8.706547,-32.043267,2.738780,0.023459,0.998528,-0.048912
205,-0.714446,-34.622600,2.922403,-0.058239,-0.039206,-0.997533
206,-0.768044,-34.666567,2.923480,-0.053591,0.062713,-0.996592
207,-0.807227,-34.628300,2.923313,0.027758,-0.033804,-0.999043
208,-0.801801,-34.567100,2.978730,0.001413,0.099899,0.994997
209,-0.555692,-34.641500,2.932773,0.449362,0.050374,-0.891928
210,-9.197677,-32.044067,1.133300,-0.060822,0.996748,0.052855
211,-0.616768,-34.585000,2.922483,-0.031231,-0.025107,-0.999197
212,-6.069983,-30.580500,-0.028586,-0.024024,0.031617,-0.999211
213,-1.686883,-32.043867,1.682503,-0.010220,0.997151,-0.074732
214,-0.935080,-32.044233,1.601970,-0.009698,0.997172,0.074529
215,-0.700603,-32.044733,1.155847,0.016973,0.995709,-0.090969
216,-1.826263,-33.679200,2.921427,0.001691,0.035207,-0.999379
217,-2.010847,-33.426900,2.977557,0.055470,0.095125,0.993919
218,-0.890141,-32.043533,0.999693,-0.048353,0.998060,-0.039210
219,-1.564693,-32.044033,2.075620,-0.064590,0.997875,-0.008606
220,-1.596920,-32.043967,2.087193,0.053602,0.998022,-0.032859
221,-4.083247,-30.860433,0.028230,-0.010052,0.035129,0.999332
222,-1.405910,-33.843933,-0.028431,-0.045477,0.023853,-0.998681
223,-1.014086,-34.928467,2.614403,-0.049772,0.997571,0.048737
224,-2.870413,-34.928300,1.540890,-0.102584,0.981938,0.158978
225,-2.871180,-34.928333,1.582963,-0.073839,0.985014,-0.155868
226,-1.774147,-33.392833,2.925967,-0.038759,0.147809,-0.988256
227,-1.384493,-33.819467,0.024896,0.006913,0.019035,0.999795
228,-1.619483,-31.103733,2.973557,0.176352,0.336007,0.925202
229,-8.849947,-33.907967,0.026277,0.053514,0.014208,0.998466
230,-3.365410,-32.042533,2.670803,-0.008751,0.999943,0.006164
231,-1.837453,-33.277033,2.923723,0.041796,0.023879,-0.998841
232,-2.620147,-34.926133,0.421353,0.041276,0.999023,0.015779
233,-1.508850,-34.928433,1.057773,0.101815,0.986810,0.125858
234,-5.701270,-34.925633,2.808527,-0.039248,0.997543,-0.058024
235,-3.555057,-31.302633,0.038976,0.999981,-0.002922,-0.005507
236,-3.545373,-31.921700,1.860693,0.996432,0.019826,-0.082040
237,-4.047477,-34.929367,2.340440,0.089141,0.995244,0.039275
238,-5.105107,-34.926833,1.652970,-0.089055,0.982480,0.163712
239,-3.499570,-32.375933,2.925097,-0.132016,-0.021736,-0.991009
240,-4.032243,-34.929067,2.378733,0.069107,0.988603,-0.133745
241,-1.794037,-31.982700,1.662397,0.876312,0.438979,-0.198431
242,-1.912753,-32.860500,0.028222,0.050757,0.009115,0.998669
243,-3.542453,-29.956300,2.143880,0.999661,-0.010623,-0.023753
244,-3.556067,-29.427867,0.080896,0.983966,0.008831,-0.178138
245,-1.388563,-32.041767,2.790093,0.005342,0.999985,-0.001493
246,-1.363090,-32.041833,2.763303,0.001286,0.999996,0.002558
247,-3.857793,-30.775167,2.920630,-0.003533,0.008346,-0.999959
248,-1.809723,-33.053167,2.926407,-0.235494,-0.014515,-0.971767
249,-4.505703,-30.719700,-0.025195,-0.027838,0.076706,-0.996665
250,-1.886733,-32.777600,2.923827,0.034903,0.041253,-0.998539
251,-1.692767,-32.674700,-0.026026,0.019576,0.033424,-0.999250
252,-2.977703,-32.588500,2.920857,0.028473,-0.014337,-0.999492
253,-5.751043,-31.278633,0.028170,-0.009810,0.038735,0.999201
254,-0.607145,-32.067800,1.498153,0.388961,0.864957,0.317111
255,-1.035605,-31.203033,0.023769,0.008636,0.223537,0.974657
256,-0.604582,-32.045633,2.729853,0.123866,0.986815,-0.104184
257,-0.610248,-32.045800,2.674717,0.132221,0.988612,0.071861
258,-1.225760,-32.043033,1.503380,-0.021438,0.999178,0.034419
259,-1.018546,-32.044033,1.480970,0.010185,0.999499,0.029980
260,-1.659487,-34.035867,2.923683,0.054199,-0.051100,-0.997222
261,-1.284063,-32.047800,1.198943,0.030834,0.999516,0.004030
262,-1.623837,-31.227667,2.924447,-0.104176,-0.003232,-0.994554
263,-0.807225,-32.043233,2.485190,-0.025473,0.999562,-0.015086
264,-1.091330,-33.417733,-0.025732,0.084217,0.093362,-0.992064
265,-1.010159,-32.043633,0.995268,0.041315,0.998817,-0.025640
266,-2.354477,-32.476000,2.926000,0.036732,0.200212,-0.979064
267,-1.039708,-33.379767,2.920283,-0.001066,0.003874,-0.999992
268,-1.264987,-32.043367,1.620787,-0.038792,0.995057,-0.091417
269,-1.434590,-32.045033,1.600833,-0.031494,0.997820,-0.057999
270,-0.932541,-32.042167,1.223843,-0.012272,0.999891,-0.008237
271,-0.688753,-32.044767,1.366570,-0.001146,0.991176,-0.132545
272,-0.975484,-34.925767,1.721920,0.006675,0.999845,0.016268
273,-1.168790,-32.042733,1.301190,0.023983,0.999529,0.019171
274,-1.153627,-32.043000,1.336747,0.005987,0.999812,-0.018426
275,-0.576444,-32.070200,1.711567,0.981799,0.187984,-0.027061
276,-1.370210,-32.043367,0.693541,0.005296,0.998310,0.057870
277,-2.371380,-31.544267,-0.027623,0.065340,0.114810,-0.991236
278,-1.329683,-33.695133,2.930320,-0.359412,0.023138,-0.932892
279,-1.350050,-31.062233,-0.011641,-0.376961,0.543110,-0.750288
280,-1.016338,-33.530700,2.922233,0.033118,0.035659,-0.998815
281,-1.821860,-31.962767,2.231020,0.089389,0.992062,-0.088451
282,-0.869001,-32.445733,2.922123,-0.028104,0.042658,-0.998694
283,-1.817500,-31.967633,2.159730,0.267132,0.952772,0.144452
284,-1.804027,-31.969400,2.203100,0.195694,0.964913,-0.175060
285,-1.931167,-33.406933,2.930633,0.244449,-0.072424,-0.966954
286,-1.903917,-33.435633,2.929833,-0.080531,0.274783,-0.958128
287,-0.810985,-34.936000,1.902650,0.248495,0.967525,0.046332
288,-1.224213,-34.924867,2.364180,-0.002437,0.999996,-0.001134
289,-1.832310,-32.044000,2.733397,-0.032663,0.996834,-0.072497
290,-1.569323,-33.496633,2.939473,0.966596,0.160495,-0.199833
291,-1.593917,-33.492633,2.923653,-0.043355,-0.071548,-0.996494
292,-1.142967,-32.043633,2.360410,-0.000017,0.996800,-0.079931
293,-1.115457,-32.043767,2.335333,-0.083806,0.996392,-0.013424
294,-1.086490,-31.190400,2.923357,0.040755,0.037199,-0.998476
295,-0.560951,-34.544400,-0.025727,-0.032218,0.088270,-0.995575
296,-2.644317,-32.771667,-0.028000,0.018460,0.020582,-0.999618
297,-0.979446,-32.780800,2.960980,0.938768,0.209658,0.273418
298,-1.386070,-32.043467,1.929950,0.020177,0.999027,-0.039210
299,-0.798190,-34.585067,2.921847,0.022702,-0.044555,-0.998749
300,-3.542417,-31.035067,1.326877,0.999966,0.007315,-0.003725
301,-0.904146,-32.447400,-0.026427,-0.064758,0.014392,-0.997797
302,-0.765603,-32.069933,0.821714,0.620452,0.765596,0.170006
303,-0.798416,-32.069700,0.827502,-0.618754,0.777173,0.114649
304,-0.876397,-32.042967,1.196370,0.011895,0.999354,-0.033922
305,-0.546849,-34.412100,2.923197,0.028468,-0.020105,-0.999393
306,-1.670060,-33.567367,2.920917,-0.020927,0.018968,-0.999601
307,-1.576900,-33.421900,2.930383,0.427520,0.214785,-0.878120
308,-1.436907,-32.076967,0.855222,-0.325459,0.833057,-0.447317
309,-1.402913,-32.076467,0.857612,0.335579,0.865822,-0.371132
310,-0.454476,-34.480133,2.924640,-0.078321,-0.017805,-0.996769
311,-0.521831,-34.372167,2.923417,0.032817,-0.008909,-0.999422
312,-0.532919,-34.299200,2.939633,0.410560,0.792523,-0.450941
313,-0.674465,-34.701067,2.921577,0.008962,0.019870,-0.999762
314,-0.579701,-34.560267,2.921223,-0.012702,-0.014855,-0.999809
315,-2.536130,-32.045433,2.674327,0.014110,0.998546,0.052024
316,-2.575980,-32.044133,2.681657,0.057345,0.996946,0.053012
317,-0.717846,-32.043733,1.703423,-0.011890,0.998505,-0.053345
318,-0.861853,-34.695233,2.922480,0.032645,0.034950,-0.998856
319,-0.841445,-34.653800,2.975140,-0.037968,0.101589,0.994102
320,-0.864104,-34.640200,2.922180,0.026554,-0.034496,-0.999052
321,-0.881922,-34.672633,2.977457,0.054679,0.115099,0.991848
322,-1.629003,-33.593733,2.920913,0.015061,-0.005485,-0.999872
323,-0.559437,-34.290900,2.958397,-0.156635,0.957967,0.240344
324,-1.664923,-33.377500,2.923773,0.033445,-0.084208,-0.995887
325,-0.896508,-34.766833,2.922177,-0.008856,-0.035904,-0.999316
326,-1.254807,-34.927800,2.503850,0.085964,0.980495,-0.176748
327,-0.633865,-34.293367,2.962790,-0.009354,0.926541,0.376078
328,-0.702345,-34.367767,2.920690,0.008131,0.010849,-0.999908
329,-0.607519,-34.336467,2.922360,0.012804,0.034944,-0.999307
330,-1.008065,-34.926800,2.175800,-0.038859,0.998923,-0.025373
331,-0.850699,-34.512233,2.975203,-0.181480,0.101409,0.978152
332,-0.665548,-34.391800,2.922910,0.119687,-0.058453,-0.991089
333,-1.720487,-34.925767,1.936160,-0.042666,0.999077,0.004913
334,-0.554990,-34.328133,2.923170,0.007018,0.035640,-0.999340
335,-1.703577,-34.927733,1.548180,0.179648,0.978042,0.105646
336,-0.980278,-34.582500,2.920490,-0.006537,0.012493,-0.999901
337,-0.903198,-34.567867,2.921290,-0.012820,0.065484,-0.997771
338,-1.423297,-32.042233,2.321980,0.011621,0.999838,-0.013749
339,-0.770676,-34.322133,2.967653,-0.559736,0.207901,0.802168
340,-0.802570,-34.339733,2.965873,0.123651,0.477096,0.870109
341,-1.599903,-34.929833,1.402720,0.062564,0.998033,-0.004084
342,-1.702110,-34.927467,1.740387,-0.061618,0.989514,-0.130632
343,-0.589963,-32.079533,0.561463,0.952536,0.002970,-0.304412
344,-0.761257,-34.293867,2.952850,-0.529867,0.813551,0.239535
345,-0.762687,-34.309633,2.933707,-0.488823,0.147688,-0.859791
346,-0.941088,-34.553100,2.921620,0.040677,0.046919,-0.998070
347,-1.629140,-33.635667,2.921153,0.015057,-0.006278,-0.999867
348,-0.942835,-34.360533,2.925140,-0.010854,0.067019,-0.997693
349,-0.995123,-34.358567,2.923373,0.118992,0.045981,-0.991830
350,-0.614983,-34.664167,2.923393,0.022836,0.028236,-0.999340
351,-0.655294,-34.658700,2.922770,0.014518,0.026641,-0.999540
352,-0.679361,-34.616700,2.922140,0.063682,-0.021689,-0.997735
353,-0.598984,-34.631500,2.923423,-0.030368,-0.040246,-0.998728
354,-1.216367,-34.693467,2.974883,-0.290211,0.151012,0.944973
355,-0.845536,-34.930933,1.637380,0.139280,0.988073,-0.065677
356,-1.109823,-34.346000,2.977123,-0.020172,0.099683,0.994815
357,-0.858420,-34.929133,2.595307,-0.051989,0.994900,-0.086435
358,-0.887641,-34.929167,2.570323,0.078293,0.994284,0.072588
359,-1.002244,-34.020833,2.934160,0.401381,-0.040121,-0.915032
360,-0.777164,-34.704900,2.921943,-0.058811,0.044049,-0.997297
361,-0.743098,-34.726067,2.920473,0.002939,0.003441,-0.999990
362,-0.831298,-34.547133,2.920420,0.002408,0.008445,-0.999961
363,-1.147807,-34.927033,2.586387,0.149942,0.984648,0.089364
364,-1.750033,-33.566833,2.921543,0.017682,-0.023198,-0.999575
365,-2.055233,-34.392167,2.977290,-0.046798,0.111465,0.992666
366,-2.012453,-33.183367,2.921650,-0.008738,-0.039608,-0.999177
367,-1.322277,-34.809533,2.921950,0.055799,0.004316,-0.998433
368,-0.856567,-34.785333,2.922857,0.005992,-0.044885,-0.998974
369,-5.426957,-34.924067,2.534757,0.012344,0.999870,0.010347
370,-3.260380,-34.928800,0.523444,-0.005689,0.980367,0.197098
371,-3.284663,-34.928633,0.549817,0.196446,0.979487,-0.044886
372,-3.773777,-34.925967,1.226480,0.085567,0.982078,-0.167935
373,-1.682377,-32.042300,2.356767,0.008281,0.999734,-0.021547
374,-0.502408,-32.377767,-0.028261,-0.036803,0.062154,-0.997388
375,-0.986628,-31.250333,-0.000232,0.974661,0.214465,-0.063561
376,-3.516857,-32.018567,1.504540,0.290145,0.611642,0.736009
377,-3.545807,-31.986600,1.520060,0.998708,-0.042675,-0.027598
378,-4.669280,-31.241500,0.028211,-0.074216,0.068233,0.994905
379,-3.545420,-31.530433,1.067333,0.991858,0.036354,0.122048
380,-1.170180,-34.928000,1.194070,-0.061428,0.997282,-0.040686
381,-1.639963,-33.821433,2.922447,0.003349,-0.049080,-0.998789
382,-0.712233,-32.195500,2.920817,-0.009212,0.000215,-0.999958
383,-1.111437,-33.829200,0.027227,-0.052540,0.017001,0.998474
384,-2.005333,-33.110667,2.922193,-0.053181,0.119304,-0.991432
385,-3.543893,-31.584433,1.436863,0.998607,0.019480,-0.049028
386,-1.737760,-32.833033,2.920483,0.004210,0.001867,-0.999989
387,-3.544953,-31.736233,1.353817,0.998344,-0.001112,0.057520
388,-1.043663,-34.930000,2.185273,-0.148300,0.988684,-0.022599
389,-1.085297,-34.434500,2.920653,0.003429,0.007090,-0.999969
390,-1.076493,-32.043667,1.713793,0.041921,0.998032,0.046638
391,-3.885417,-30.981733,2.920350,0.001158,-0.007465,-0.999971
392,-2.017680,-32.056200,2.325210,0.021011,0.104458,-0.994307
393,-1.448380,-32.406467,2.920793,0.001267,0.003829,-0.999992
