vertex_index,x,y,z,nx,ny,nz
47,-1.175250,10.975600,2.978560,-0.112906,-0.301330,0.946812
48,-1.265800,11.008900,2.978360,-0.680108,-0.548558,0.486351
49,-1.230810,10.978000,2.921490,-0.466557,-0.499598,-0.729881
50,-2.462000,11.534900,2.921730,0.018231,-0.020901,-0.999615
51,-2.415720,11.580500,2.920200,0.007107,-0.011237,-0.999912
52,-2.351640,11.550700,2.922720,-0.019803,0.002776,-0.999800
53,-2.397880,11.476900,2.930700,-0.016255,-0.014867,-0.999757
54,-1.410180,11.586200,2.920880,0.044006,-0.028162,-0.998634
55,-1.453850,11.667100,2.920040,-0.016643,-0.014714,-0.999753
56,-1.374840,11.657500,2.920160,0.032932,-0.040947,-0.998618
57,4.731750,14.503200,2.942310,0.447465,-0.087511,-0.890009
58,0.173937,19.323000,0.810325,0.031394,-0.998963,-0.032962
59,0.190103,19.322800,0.749328,0.025171,-0.998860,-0.040567
60,0.235031,19.327200,0.793423,0.020428,-0.999788,-0.002482
61,0.262718,19.321600,0.736525,-0.037139,-0.998871,-0.029618
62,-1.594550,18.883600,0.202138,-0.005097,-0.034664,0.999386
63,-1.655550,18.938300,0.205336,0.001632,-0.031467,0.999503
64,-1.694400,18.868600,0.204419,-0.001168,-0.042320,0.999103
65,-2.018900,15.100700,0.029979,0.048797,-0.065820,0.996638
66,-2.096620,15.101400,0.029873,-0.005293,-0.014463,0.999881
67,-2.058900,15.025300,0.029690,0.039250,-0.046262,0.998158
68,2.384040,19.321000,1.411790,-0.019249,-0.999796,-0.006072
69,2.452180,19.323700,1.449260,0.007963,-0.999902,-0.011520
70,2.366640,19.324900,1.471700,-0.002487,-0.999795,0.020108
71,2.374500,18.651600,2.922080,-0.037320,0.061167,-0.997430
72,2.403740,18.714900,2.926910,-0.043228,-0.014314,-0.998963
73,2.456260,18.658600,2.920160,-0.050928,0.025734,-0.998371
74,2.461470,18.742400,2.920420,-0.045660,-0.035172,-0.998338
75,1.954250,19.420600,0.486742,0.044458,-0.998890,0.015551
76,1.978480,19.415700,0.545497,0.032712,-0.997845,-0.056887
77,1.885510,19.422600,0.516893,0.017006,-0.999855,0.000237
78,1.896400,19.415600,0.460130,-0.060427,-0.997962,0.020519
79,4.226910,14.501200,0.028539,-0.005412,-0.047423,0.998860
80,4.126930,14.474200,0.023951,-0.025890,-0.047987,0.998512
81,4.183010,14.438200,0.025310,-0.003009,-0.046747,0.998902
82,-2.212800,19.321100,2.743190,-0.004934,-0.999537,-0.030038
83,-2.272160,19.325400,2.788050,0.009305,-0.999546,0.028672
84,-2.308200,19.322700,2.705620,0.012201,-0.999654,-0.023285
85,-1.432100,18.774100,0.148068,0.010336,-0.025247,-0.999628
86,-1.456770,18.857600,0.145704,0.038250,-0.033469,-0.998708
87,-1.374650,18.808900,0.146186,0.011797,-0.036339,-0.999270
88,2.900570,17.065600,2.211220,-0.999416,-0.018713,0.028596
89,2.903450,17.007600,2.273920,-0.999971,0.000031,-0.007680
90,2.899650,17.064500,2.295850,-0.999698,0.008131,0.023208
91,2.958640,17.904500,1.855040,0.983111,-0.182980,-0.003277
92,2.945280,17.833700,1.800300,0.983111,-0.182980,-0.003277
93,2.957130,17.897900,1.770560,0.983111,-0.182980,-0.003277
94,2.131390,14.782900,2.920530,0.019280,-0.104558,-0.994332
95,2.152360,14.831900,2.925680,0.116886,-0.037069,-0.992453
96,2.201780,14.799800,2.933750,0.037387,0.041676,-0.998431
97,2.462780,19.302100,2.979810,0.441130,-0.487593,0.753431
98,2.403820,19.279200,2.968540,0.078724,-0.595975,0.799135
99,2.474950,19.242000,2.933790,0.326202,-0.915101,-0.237029
100,1.125720,18.929000,2.920270,-0.026089,-0.037911,-0.998940
101,1.216930,18.980300,2.920040,-0.005821,-0.002270,-0.999980
102,1.217500,18.899800,2.920980,-0.017455,-0.040977,-0.999008
103,0.422078,19.321900,2.504210,-0.007708,-0.999923,0.009757
104,0.366816,19.327300,2.558410,-0.001245,-0.999998,0.001822
105,0.344652,19.321600,2.499180,0.002494,-0.999771,0.021235
106,-1.419680,17.138300,2.919980,-0.044175,0.019134,-0.998841
107,-1.475730,17.205100,2.928910,0.006979,-0.042969,-0.999052
108,-1.383410,17.216800,2.920450,-0.027663,-0.013078,-0.999532
109,1.863750,19.320600,2.737580,-0.025721,-0.992926,-0.115912
110,1.890500,19.329900,2.658910,-0.101335,-0.994509,-0.026137
111,1.944380,19.321000,2.736210,-0.002226,-0.999030,-0.043978
112,0.263918,11.571100,2.920850,-0.075446,-0.079654,-0.993963
113,0.337001,11.539000,2.920540,0.006800,-0.012523,-0.999898
114,0.262925,11.485200,2.920710,-0.276846,-0.449356,-0.849373
115,1.966620,14.897200,0.026505,-0.013283,-0.020856,0.999694
116,1.933770,14.947600,0.028517,-0.025667,-0.016157,0.999540
117,1.889300,14.900500,0.027850,0.016374,-0.019948,0.999667
118,-2.922970,18.263200,2.582030,0.997910,-0.060375,-0.023019
119,-2.929880,18.204300,2.566160,0.999987,0.005097,0.000533
120,-2.924100,18.271200,2.495260,0.999263,0.021278,-0.031949
121,-2.923210,18.182500,2.504180,0.998704,0.043709,0.026076
122,-1.863740,13.531300,-0.027984,-0.020259,-0.044781,-0.998791
123,-1.784630,13.537000,-0.029662,0.020154,-0.059905,-0.998001
124,-1.820880,13.489100,-0.027364,-0.001235,-0.019890,-0.999801
125,2.899470,17.896100,2.858780,-0.945274,-0.259617,-0.197626
126,2.907040,17.831700,2.793470,-0.999719,-0.006564,-0.022756
127,2.899130,17.818800,2.858760,-0.949337,-0.077009,-0.304677
128,2.177090,16.213900,2.921060,-0.017543,-0.005998,-0.999828
129,2.266440,16.213300,2.921000,0.012771,0.033084,-0.999371
130,2.221120,16.137800,2.920120,-0.050389,-0.001312,-0.998729
131,1.979010,19.417100,1.552860,0.018206,-0.999680,0.017549
132,1.970910,19.416800,1.463330,0.011533,-0.999926,-0.003932
133,2.055880,19.418700,1.484710,-0.015031,-0.999854,-0.008146
134,4.304330,14.651800,2.921150,-0.027822,-0.005711,-0.999597
135,4.383230,14.591300,2.921460,0.007823,-0.060173,-0.998157
136,4.296540,14.542700,2.919990,0.027552,-0.033683,-0.999053
137,2.389600,19.321400,0.422928,0.015148,-0.999344,-0.032886
138,2.471060,19.328400,0.401738,0.415771,-0.889931,0.187504
139,2.431420,19.325100,0.475121,0.006265,-0.999480,-0.031635
140,1.502020,16.901600,2.920040,0.016075,0.000642,-0.999871
141,1.496440,16.967800,2.922860,-0.009544,0.082030,-0.996584
142,1.570150,16.943400,2.921420,0.089734,0.017166,-0.995818
143,1.540270,17.017800,2.920010,0.020082,-0.012155,-0.999724
144,-2.898380,18.053900,1.123160,0.917137,-0.108989,0.383382
145,-2.923230,18.096600,1.183580,0.976005,-0.029477,0.215745
146,-2.923230,18.018300,1.215470,0.987368,-0.032011,0.155175
147,2.053330,19.150200,2.922290,0.036242,0.001627,-0.999342
148,2.058550,19.217700,2.920270,0.032024,-0.020162,-0.999284
149,2.139750,19.203100,2.928790,0.017654,-0.820087,-0.571967
150,2.296110,17.467500,2.921430,0.002538,0.001370,-0.999996
151,2.408830,17.448100,2.925240,-0.026527,-0.030438,-0.999185
152,2.375200,17.391700,2.922210,0.007070,0.028680,-0.999564
153,2.373520,17.500100,2.920690,-0.042085,-0.025923,-0.998778
154,2.450940,19.326800,0.247176,0.312766,-0.843969,0.435767
155,2.385680,19.320900,0.296178,-0.017805,-0.999043,0.039961
156,2.381410,19.321300,0.212629,0.102731,-0.773932,0.624880
157,2.436340,19.261900,0.187463,0.484702,-0.812392,0.324164
158,2.267060,17.393200,2.921480,-0.013423,-0.010177,-0.999858
159,2.212550,17.362900,2.924690,-0.052786,0.025719,-0.998275
160,2.219830,17.432100,2.921340,-0.067379,-0.020157,-0.997524
161,1.290570,18.805100,2.922760,0.034589,0.013446,-0.999311
162,1.228460,18.832700,2.920050,-0.011572,0.010374,-0.999879
163,1.299320,18.894400,2.920280,0.025487,-0.021221,-0.999450
164,2.899950,17.612200,1.505870,-0.999626,0.021088,0.017411
165,2.899670,17.656300,1.426280,-0.998607,0.052575,-0.004386
166,2.902110,17.583900,1.447610,-0.990020,-0.140686,0.008207
167,2.818790,14.285700,2.921550,0.013915,0.013347,-0.999814
168,2.777950,14.334500,2.920740,-0.088824,-0.030119,-0.995592
169,2.819470,14.381600,2.919990,0.018006,-0.027687,-0.999454
170,3.774590,14.185700,2.920060,-0.021832,-0.077914,-0.996721
171,3.755270,14.127600,2.925150,-0.008260,-0.037088,-0.999278
172,3.696330,14.144200,2.920280,0.033279,-0.048883,-0.998250
173,2.901060,17.736100,2.490180,-0.999526,-0.028213,-0.012282
174,2.899260,17.820800,2.458290,-0.997493,0.030046,-0.064069
175,2.900560,17.736500,2.428200,-0.999455,-0.032582,-0.005370
176,1.359170,19.126300,2.922180,0.009779,-0.035110,-0.999336
177,1.454380,19.180300,2.920680,0.000247,-0.040516,-0.999179
178,1.424410,19.100700,2.926050,0.001848,-0.076204,-0.997091
179,1.621100,18.618400,2.920000,-0.004583,0.041231,-0.999139
180,1.554090,18.649200,2.925270,0.023364,0.009051,-0.999686
181,1.625140,18.688900,2.927290,0.012977,-0.019607,-0.999724
182,1.422510,18.339300,2.920240,-0.024820,-0.022801,-0.999432
183,1.352290,18.278100,2.923320,0.036222,-0.015599,-0.999222
184,1.340460,18.337700,2.920140,-0.012564,-0.003833,-0.999914
185,4.023800,13.810100,2.922860,0.106836,-0.307920,-0.945395
186,4.113120,13.845400,2.920350,0.310835,-0.651817,-0.691749
187,4.072770,13.775800,2.966630,0.561144,-0.528017,-0.637428
188,2.733250,15.277200,2.928020,0.037602,0.021627,-0.999059
189,2.667830,15.267000,2.922120,0.027671,0.016642,-0.999479
190,2.701910,15.333000,2.921520,0.018112,-0.018440,-0.999666
191,1.860350,15.720500,-0.022908,0.027958,-0.020437,-0.999400
192,1.794370,15.715600,-0.023078,-0.187162,-0.140569,-0.972220
193,1.850780,15.790400,-0.026060,0.067617,-0.052610,-0.996323
194,1.780970,15.780600,-0.029896,-0.494839,-0.050997,-0.867487
195,1.747780,17.337800,2.921090,-0.011768,0.046313,-0.998858
196,1.726710,17.227800,2.923230,-0.003825,0.002185,-0.999990
197,1.658920,17.256600,2.920210,-0.074625,-0.030865,-0.996734
198,1.784620,17.263800,2.921030,0.029886,-0.055571,-0.998007
199,-1.793210,19.365400,1.923870,-0.053693,-0.997802,0.038828
200,-1.843810,19.369500,1.959260,0.055332,-0.997694,-0.039295
201,-1.866540,19.359900,1.893940,0.044629,-0.998937,0.011572
202,-1.777410,19.359500,1.986120,0.005539,-0.998413,-0.056050
203,-0.184867,18.355300,0.149241,-0.016078,-0.025256,-0.999552
204,-0.105254,18.342700,0.145806,-0.003159,-0.032760,-0.999458
205,-0.153559,18.294600,0.149781,-0.022345,-0.031747,-0.999246
206,-1.950630,15.167700,0.026690,0.023450,-0.085441,0.996067
207,-1.902700,15.215200,0.034913,0.010242,-0.083847,0.996426
208,-1.974560,15.225600,0.034119,0.013520,-0.112368,0.993575
209,1.428340,19.328300,2.576680,-0.009071,-0.999952,0.003648
210,1.501080,19.328200,2.545550,-0.014848,-0.963886,-0.265900
211,1.493440,19.328600,2.621630,-0.010766,-0.999557,0.027740
212,2.547670,18.554900,2.923850,0.002717,-0.035046,-0.999382
213,2.559320,18.476100,2.929550,-0.037919,-0.013418,-0.999191
214,2.506510,18.507500,2.922060,0.042139,-0.011448,-0.999046
215,2.609550,18.532900,2.920030,-0.076134,0.018802,-0.996920
216,2.499650,19.321000,2.216030,0.559629,-0.800055,-0.216166
217,2.437380,19.328500,2.202030,0.013729,-0.998228,-0.057906
218,2.476510,19.327800,2.151010,-0.046686,-0.998903,0.003540
219,-1.981910,11.453400,-0.030017,-0.010055,-0.670468,-0.741870
220,-1.890980,11.495900,-0.029286,0.002286,-0.080182,-0.996778
221,-1.897180,11.435100,-0.022177,-0.037702,-0.813774,-0.579958
222,2.214770,19.320600,2.857620,-0.175520,-0.883408,-0.434491
223,2.208330,19.323400,2.787560,-0.009208,-0.999726,-0.021543
224,2.261480,19.320600,2.817870,0.014281,-0.984298,-0.175937
225,2.310900,18.333100,2.923020,-0.027184,-0.007794,-0.999600
226,2.259640,18.258200,2.920970,-0.005021,0.030793,-0.999513
227,2.246040,18.317800,2.925460,-0.004067,-0.003054,-0.999987
228,2.495280,19.326400,2.639440,0.399720,-0.909861,-0.111250
229,2.505770,19.321600,2.702640,0.395945,-0.908340,-0.134707
230,2.449830,19.326700,2.680130,0.002940,-0.999804,-0.019565
231,2.411140,19.322200,2.851540,-0.020881,-0.977015,-0.212146
232,2.322400,19.324400,2.859930,0.196445,-0.882047,-0.428256
233,2.372310,19.323100,2.788050,0.000280,-0.999833,0.018277
234,2.224000,19.349200,2.013280,-0.595563,-0.763615,-0.249393
235,2.244890,19.336800,1.942040,-0.674354,-0.727053,-0.128998
236,2.294560,19.323000,1.986170,-0.181101,-0.983274,0.019379
237,0.937100,19.371700,1.503080,0.030598,-0.998861,0.036610
238,1.004780,19.377100,1.551080,-0.016340,-0.999480,0.027803
239,0.944915,19.372000,1.581060,-0.058334,-0.998042,0.022569
240,2.494050,19.323400,2.790280,0.114293,-0.993419,-0.007410
241,2.549930,19.325200,2.819270,0.063570,-0.996131,-0.060685
242,2.506760,19.323500,2.886920,0.502721,-0.569979,-0.649919
243,2.516380,18.076600,2.920040,-0.003935,-0.019674,-0.999799
244,2.517470,18.004500,2.921760,-0.006560,0.021955,-0.999737
245,2.445360,18.007900,2.925140,-0.001953,0.006742,-0.999975
246,2.429700,18.066800,2.921300,0.002394,-0.008376,-0.999962
247,2.247200,17.552000,2.925550,0.006520,-0.022893,-0.999717
248,2.318110,17.523500,2.924340,-0.041966,-0.002998,-0.999115
249,2.216800,17.493200,2.920310,-0.040147,-0.014796,-0.999084
250,2.101640,19.148200,2.978810,0.467608,-0.215102,0.857364
251,2.156750,19.122400,2.942280,0.940286,-0.331018,-0.079304
252,2.136860,19.226000,2.979120,0.259423,-0.640279,0.723009
253,2.010600,19.321900,2.784630,-0.008199,-0.999943,-0.006818
254,2.108160,19.321300,2.778050,0.006340,-0.999559,-0.029001
255,2.096620,19.320700,2.860600,-0.077356,-0.866198,-0.493678
256,0.215002,13.506300,2.921340,-0.079840,0.035932,-0.996160
257,0.268729,13.454500,2.922410,-0.012837,-0.099077,-0.994997
258,0.206157,13.413800,2.925880,0.049189,0.007377,-0.998762
259,2.386840,19.197700,2.969860,0.097249,-0.971501,-0.216166
260,2.290420,19.214900,2.977730,-0.172117,-0.983493,0.055831
261,2.333300,19.202300,2.925100,-0.093089,-0.753040,-0.651357
262,4.066520,13.965400,2.923380,-0.009952,-0.013134,-0.999864
263,4.022500,14.023600,2.920180,-0.021708,-0.023473,-0.999489
264,4.090500,14.022800,2.921130,-0.001630,-0.021170,-0.999775
265,4.237930,14.236900,0.027570,-0.041586,-0.040780,0.998302
266,4.286850,14.155900,0.029154,-0.021124,-0.011931,0.999706
267,4.301680,14.221900,0.029821,-0.006965,-0.088709,0.996033
268,3.949780,13.858500,0.030022,0.001299,-0.019387,0.999811
269,3.872640,13.861200,0.028972,-0.001760,-0.013588,0.999906
270,3.909740,13.793000,0.028111,0.007850,-0.019459,0.999780
271,2.899260,18.024200,2.702720,-0.999994,0.003227,0.001130
272,2.899850,17.943500,2.707850,-0.999762,0.003407,-0.021567
273,2.900000,17.989500,2.787380,-0.999079,0.024198,0.035445
274,2.731090,17.332400,0.118213,-0.028274,-0.531347,0.846682
275,2.736590,17.375400,0.195151,-0.033590,-0.516355,0.855716
276,2.674980,17.364600,0.163811,-0.055224,-0.502327,0.862912
277,2.900440,15.748400,1.504610,-0.998848,0.025333,0.040763
278,2.905620,15.797400,1.447330,-0.999435,0.005996,0.033064
279,2.899110,15.739800,1.418680,-0.997906,0.044946,0.046508
280,4.406170,14.274900,-0.029424,0.130627,-0.146138,-0.980602
281,4.466310,14.335400,-0.029449,0.045879,-0.062085,-0.997016
282,4.490750,14.275600,-0.020028,0.391772,-0.880717,-0.266180
283,0.510955,19.325000,0.849109,0.015634,-0.999865,-0.005009
284,0.575640,19.322200,0.905262,0.003767,-0.999306,0.037058
285,0.492350,19.323500,0.909684,-0.051485,-0.998353,0.025320
286,2.899040,15.420100,1.736480,-0.999616,0.027588,-0.002709
287,2.906040,15.309800,1.756640,-0.999475,0.022559,0.023245
288,2.899380,15.338400,1.812180,-0.999816,0.000773,-0.019174
289,2.602050,14.537400,2.923910,0.019039,-0.005453,-0.999804
290,2.649320,14.591700,2.922210,0.019711,0.026642,-0.999451
291,2.685620,14.506600,2.923370,-0.015300,0.060824,-0.998031
292,3.942680,14.046300,2.923550,0.006597,-0.014182,-0.999878
293,3.893810,14.110100,2.921810,0.025407,-0.012096,-0.999604
294,1.875520,11.493000,2.973490,0.064220,-0.696977,-0.714212
295,1.937350,11.537700,2.920320,0.002361,-0.419772,-0.907627
296,1.978340,11.463100,2.950550,-0.009732,-0.999913,-0.008933
297,3.199570,12.926500,2.930120,0.637112,-0.530167,-0.559475
298,3.200490,13.004900,2.926260,0.049426,-0.052151,-0.997415
299,3.268170,13.008600,2.923230,0.586054,-0.540358,-0.603783
300,3.145630,12.972300,2.920100,0.075892,-0.004655,-0.997105
301,-2.144160,11.581900,2.920180,0.013814,-0.001990,-0.999903
302,-2.074970,11.583500,2.926500,0.014263,0.010845,-0.999839
303,-2.098610,11.524000,2.921510,0.013673,0.034658,-0.999306
304,2.902630,14.966200,1.219440,-0.735104,-0.677826,0.013231
305,2.901420,15.019300,1.167620,-0.999696,-0.024452,0.003142
306,2.903600,14.964500,1.138690,-0.462723,-0.810862,-0.358315
307,4.547910,14.509700,0.023191,-0.010093,-0.009723,0.999902
308,4.581130,14.438100,0.025864,0.115601,-0.099987,0.988250
309,4.621860,14.495100,0.028976,-0.000067,-0.054468,0.998516
310,4.407850,14.447900,2.924930,0.029303,0.010979,-0.999510
311,4.429860,14.535900,2.920950,-0.019727,-0.027893,-0.999416
312,4.488050,14.492800,2.923350,-0.019613,-0.003723,-0.999801
313,3.938410,14.178300,2.919980,0.016808,-0.002400,-0.999856
314,3.853940,14.221700,2.920040,-0.002267,0.002068,-0.999995
315,3.908720,14.250500,2.921290,0.005242,0.000171,-0.999986
316,2.904490,18.131000,2.163100,-0.995462,0.059957,-0.073897
317,2.901060,18.035000,2.222920,-0.999604,0.028050,-0.002439
318,2.904090,18.102100,2.242060,-0.999816,-0.008178,-0.017337
319,2.343280,13.954700,2.922860,-0.016425,-0.002270,-0.999863
320,2.257610,13.928200,2.921570,0.013954,-0.006307,-0.999883
321,2.263040,14.013200,2.920380,-0.011911,0.006952,-0.999905
322,2.907560,14.959700,1.976360,-0.636595,-0.770235,-0.038535
323,2.899190,14.977400,2.061740,-0.857434,-0.508612,0.078233
324,2.899060,15.057400,2.020920,-0.999101,-0.029436,-0.030505
325,2.899520,15.015800,1.943380,-0.950554,-0.307595,0.042801
326,2.806230,12.753100,2.923140,-0.014187,0.051199,-0.998588
327,2.750380,12.796400,2.924090,-0.036164,-0.001060,-0.999345
328,2.849530,12.799100,2.924390,-0.007292,0.004148,-0.999965
329,4.134030,13.862700,2.979020,0.594986,-0.718767,0.359675
330,4.203090,13.915200,2.927690,0.722692,-0.473368,-0.503626
331,4.169120,13.921100,2.978120,0.641541,-0.581581,0.500188
332,2.688660,12.400800,2.920100,0.473246,-0.422566,-0.772966
333,2.602510,12.440900,2.923150,-0.017786,0.010907,-0.999782
334,2.684050,12.476800,2.927230,0.005885,0.005872,-0.999965
335,0.271737,11.686000,-0.026662,-0.052273,-0.057838,-0.996957
336,0.198647,11.707600,-0.021444,0.014575,-0.074557,-0.997110
337,0.227604,11.761500,-0.029652,-0.088857,-0.103134,-0.990691
338,2.558560,18.123500,2.921040,0.009149,-0.020827,-0.999741
339,2.572730,18.051000,2.922680,0.078969,-0.022451,-0.996624
340,2.900340,17.775500,2.670100,-0.999968,-0.007926,-0.000706
341,2.901150,17.699600,2.648200,-0.999741,-0.022569,0.002771
342,2.899080,17.703300,2.737030,-0.999670,-0.014834,-0.020978
343,2.861240,14.631300,2.921040,0.022469,0.004335,-0.999738
344,2.807400,14.549100,2.922770,0.016201,0.010877,-0.999810
345,2.783940,14.618500,2.920580,-0.059483,0.032336,-0.997705
346,3.474830,14.778700,2.922840,-0.016365,0.035345,-0.999241
347,3.535370,14.789800,2.920970,-0.016102,-0.023413,-0.999596
348,3.532890,14.728300,2.923340,-0.001270,-0.005209,-0.999986
349,3.448540,14.708200,2.920120,0.013558,0.021122,-0.999685
350,4.678940,14.533000,2.920800,0.198365,0.032458,-0.979591
351,4.630030,14.574800,2.922210,0.011228,0.021727,-0.999701
352,4.709180,14.589700,2.924410,0.171672,-0.028862,-0.984731
353,3.655600,14.457500,2.920050,0.020648,0.058417,-0.998079
354,3.715110,14.432700,2.922760,0.013057,-0.007426,-0.999887
355,3.657420,14.379700,2.920120,0.000821,-0.011283,-0.999936
356,3.889570,13.865600,2.921500,0.005342,-0.020168,-0.999782
357,3.832930,13.822200,2.924220,-0.015147,0.009915,-0.999836
358,3.806270,13.888400,2.923750,-0.009836,-0.008440,-0.999916
359,-2.718020,17.944000,2.922630,0.013655,-0.009857,-0.999858
360,-2.656350,17.913700,2.923060,0.010815,-0.009610,-0.999895
361,-2.697030,17.858400,2.921020,-0.158115,-0.324768,-0.932483
362,1.187070,14.168500,-0.026637,-0.016840,-0.006398,-0.999838
363,1.253470,14.207600,-0.026773,-0.010170,-0.012266,-0.999873
364,1.272790,14.133800,-0.026064,-0.007047,-0.047362,-0.998853
365,2.929420,14.564200,2.923570,-0.008119,-0.007328,-0.999940
366,2.943070,14.622900,2.920160,0.021735,0.027244,-0.999393
367,3.003490,14.578000,2.920250,0.021735,0.027244,-0.999393
368,2.504680,14.353500,2.922500,0.022436,0.006179,-0.999729
369,2.434560,14.368500,2.926190,0.002604,-0.003417,-0.999991
370,2.502050,14.423100,2.920100,-0.062196,-0.022608,-0.997808
371,-1.183930,11.186900,0.028118,0.003469,-0.045439,0.998961
372,-1.081010,11.156300,0.026436,-0.000419,-0.054923,0.998491
373,-1.107350,11.216500,0.029736,-0.000419,-0.054923,0.998491
374,4.142310,13.988300,2.920560,0.005441,-0.006581,-0.999964
375,4.124870,14.074700,2.920040,0.024011,-0.015011,-0.999599
376,1.530890,19.371900,1.300160,0.320893,-0.940250,-0.113829
377,1.493380,19.377100,1.242380,0.247655,-0.963707,-0.099677
378,1.551060,19.414200,1.233730,0.320369,-0.932990,-0.163992
379,1.497230,19.371900,1.173590,0.241364,-0.950011,0.198047
380,2.463300,14.504000,2.920680,-0.040384,-0.043618,-0.998232
381,2.421790,14.590300,2.921740,0.010757,0.004184,-0.999933
382,2.536330,14.575500,2.920390,0.019515,0.000415,-0.999809
383,1.619120,14.564200,2.924210,0.007612,0.010701,-0.999914
384,1.663670,14.522900,2.925160,-0.005091,-0.005362,-0.999973
385,1.613800,14.462800,2.920530,0.027087,-0.029150,-0.999208
386,1.690790,14.622800,2.921280,0.001821,0.008719,-0.999960
387,-3.182450,12.857200,2.960800,-0.726367,-0.605749,-0.324745
388,-3.136380,12.873100,2.921790,-0.254196,-0.285900,-0.923930
389,-3.138060,12.819400,2.932020,-0.521854,-0.623104,-0.582589
390,-3.120150,12.822400,2.974640,-0.504283,-0.846848,0.168962
391,-2.503170,11.408900,2.923480,-0.074283,-0.065164,-0.995106
392,-2.499580,11.469900,2.920550,-0.032028,-0.033290,-0.998932
393,-2.443600,11.432300,2.925950,0.052370,0.037724,-0.997915
394,-1.661270,11.595700,2.922960,-0.017185,0.030272,-0.999394
395,-1.612090,11.637000,2.921110,-0.031850,0.031001,-0.999012
396,-1.581720,11.580400,2.919980,-0.001044,-0.013501,-0.999908
397,-1.063680,10.831500,0.023281,-0.068631,-0.195258,0.978348
398,-1.132850,10.870900,0.029523,-0.650375,-0.330958,0.683725
399,-1.107640,10.814700,0.011903,-0.611846,-0.741021,0.276646
400,1.421420,11.224400,2.920150,-0.013670,-0.030352,-0.999446
401,1.421800,11.292100,2.921320,0.074854,0.044478,-0.996202
402,1.501070,11.251600,2.920840,0.400582,-0.162823,-0.901678
403,3.823220,13.056200,-0.029960,0.000436,-0.143748,-0.989614
404,3.908130,13.095600,-0.029922,0.129088,-0.259574,-0.957057
405,3.882850,13.038900,-0.014650,0.119449,-0.307524,-0.944013
