face_index,centroid_x,centroid_y,centroid_z,normal_x,normal_y,normal_z
118,4.583633,14.480967,0.026010,-0.077761,0.001134,0.996971
119,4.441920,14.492200,2.923077,0.006527,-0.046809,-0.998883
120,3.900357,14.216833,2.920437,0.010915,0.022627,-0.999684
121,2.903213,18.089367,2.209360,-0.999057,0.042156,0.010368
122,2.287977,13.965367,2.921603,0.019773,-0.015259,-0.999688
123,2.901937,14.998167,2.019673,-0.995044,-0.046474,-0.087912
124,2.902047,15.010967,1.980220,-0.992405,-0.110756,0.053533
125,2.802047,12.782867,2.923873,0.002345,0.024958,-0.999686
126,4.168747,13.899667,2.961610,0.725704,-0.427739,0.538882
127,2.658407,12.439500,2.923493,0.008467,0.093911,-0.995545
128,0.232663,11.718367,-0.025919,-0.099480,-0.097362,-0.990265
129,2.549223,18.083700,2.921253,0.040101,-0.014762,-0.999087
130,2.900190,17.726133,2.685110,-0.999724,-0.003995,-0.023130
131,2.817527,14.599633,2.921463,0.010579,-0.027966,-0.999553
132,3.514363,14.765600,2.922383,-0.023977,-0.037531,-0.999008
133,3.485420,14.738400,2.922100,0.031780,0.026697,-0.999138
134,4.672717,14.565833,2.922473,0.017546,0.054207,-0.998376
135,3.676043,14.423300,2.920977,0.045561,0.000167,-0.998962
136,3.842923,13.858733,2.923157,-0.032517,-0.020190,-0.999267
137,-2.690467,17.905367,2.922237,0.018426,0.023318,-0.999558
138,1.237777,14.169967,-0.026491,0.003133,-0.008784,-0.999957
139,2.958660,14.588367,2.921327,-0.035473,-0.049735,-0.998132
140,2.480430,14.381700,2.922930,-0.060339,-0.036677,-0.997504
141,-1.124097,11.186567,0.028097,0.000046,-0.054720,0.998502
142,4.119227,14.028600,2.920577,-0.017337,-0.009517,-0.999804
143,1.525110,19.387733,1.258757,0.461931,-0.804981,-0.372325
144,1.513890,19.387733,1.216567,0.548475,-0.830922,0.093508
145,2.473807,14.556600,2.920937,-0.010874,0.007051,-0.999916
146,1.632197,14.516633,2.923300,0.052318,0.033477,-0.998069
147,1.657860,14.569967,2.923550,-0.011721,-0.035630,-0.999296
148,-3.152297,12.849900,2.938203,-0.614491,-0.129044,-0.778298
149,-3.146887,12.833000,2.955820,-0.514665,-0.812608,0.273474
150,-2.482117,11.437033,2.923327,0.061560,-0.051501,-0.996774
151,-1.618360,11.604367,2.921350,-0.037464,-0.000151,-0.999298
152,-1.101390,10.839033,0.021569,-0.110731,-0.342204,0.933078
153,1.448097,11.256033,2.920770,0.002766,0.017264,-0.999847
154,3.871400,13.063567,-0.024844,0.148080,-0.318233,-0.936376
155,-0.070704,17.795633,0.203620,-0.045814,-0.039112,0.998184
156,2.993677,12.782200,2.920960,0.033421,-0.011609,-0.999374
157,-1.649887,11.412833,2.923953,0.074470,-0.024365,-0.996926
158,-0.492952,11.496900,0.011759,0.007184,-0.411733,0.911276
159,3.933783,12.896000,2.922943,-0.075309,-0.051741,-0.995817
160,-3.857303,12.968700,2.924913,0.064542,0.069349,-0.995502
161,-2.044960,11.816533,2.921337,0.016659,-0.017806,-0.999703
162,4.114987,14.052200,-0.028763,-0.031496,-0.024288,-0.999209
163,4.110840,14.013133,-0.028250,-0.029168,0.001321,-0.999574
164,1.769287,11.691333,2.922013,-0.003298,0.030855,-0.999518
165,1.768810,11.733600,2.921777,0.005806,-0.040700,-0.999155
166,2.959027,12.830067,2.922097,-0.029705,0.058447,-0.997848
167,-0.663124,11.479800,-0.012775,0.045388,-0.932682,-0.357834
168,3.287487,13.943500,2.923700,0.013691,-0.091238,-0.995735
169,3.293583,13.906500,2.923530,-0.016894,0.075483,-0.997004
170,4.383173,14.444800,0.026616,0.004637,-0.003591,0.999983
171,4.706623,14.541967,2.929173,0.320503,-0.111041,-0.940716
172,3.923917,13.217000,0.024555,0.001390,-0.079976,0.996796
173,2.158633,12.698767,2.922933,-0.043361,-0.073942,-0.996319
174,2.931413,14.774667,2.921653,-0.024617,0.067924,-0.997387
175,3.618977,14.363533,2.921337,-0.003553,-0.066641,-0.997771
176,3.925430,14.397833,2.920493,-0.003717,0.004316,-0.999984
177,3.550533,13.356033,2.923027,0.022460,0.120570,-0.992451
178,3.585027,13.380967,2.922843,-0.170201,0.059929,-0.983585
179,3.322403,13.079367,0.008846,0.747337,-0.641355,0.173643
180,3.295670,13.063233,-0.009281,0.429899,-0.750608,-0.501771
181,3.991197,13.013667,2.923840,0.042863,0.049631,-0.997847
182,4.355820,14.635933,2.921503,0.008832,0.006395,-0.999941
183,4.011067,12.856067,2.959850,0.065350,-0.971450,0.228067
184,2.899567,15.634767,1.410573,-0.999902,0.004392,-0.013265
185,-1.539060,12.106700,-0.027894,-0.060043,-0.042726,-0.997281
186,2.636817,13.861900,0.029037,-0.005970,-0.013131,0.999896
187,2.899897,15.287900,1.338733,-0.999815,0.010025,-0.016407
188,2.609440,12.615267,0.026419,0.103917,-0.139493,0.984755
189,1.299893,13.171833,0.027877,0.056741,-0.040550,0.997565
190,-3.975473,14.120167,2.924520,0.021211,0.188851,-0.981777
191,-4.001437,14.161733,2.924433,0.215907,-0.000919,-0.976413
192,2.940767,13.623067,2.922503,0.011257,-0.011947,-0.999865
193,-0.312096,18.667167,2.922897,0.065520,0.094179,-0.993397
194,-1.571883,19.290400,0.200953,-0.083574,-0.067111,0.994239
195,-1.622393,11.821833,2.920667,-0.020783,-0.014797,-0.999675
196,-1.626380,11.786400,2.921177,-0.019020,-0.008724,-0.999781
197,-3.736143,13.107233,2.921883,0.040605,0.031055,-0.998693
198,1.846297,13.558700,0.024409,0.015503,-0.110882,0.993713
199,0.405515,18.073033,0.202889,0.024139,-0.082731,0.996280
200,0.741908,18.227267,0.148839,-0.057081,-0.003331,-0.998364
201,-0.387789,19.212600,2.922497,-0.001582,0.081243,-0.996693
202,-0.694660,19.222767,2.922663,-0.036568,0.073418,-0.996631
203,2.227790,17.796467,2.924417,-0.020525,0.004527,-0.999779
204,-0.990654,17.742800,0.149577,-0.092664,-0.190811,-0.977243
205,2.125543,18.446700,2.922077,-0.057351,-0.086582,-0.994593
206,-0.822765,17.193233,0.174452,0.075050,-0.024185,0.996886
207,0.425212,19.296900,0.225000,0.471256,-0.768739,0.432387
208,0.196007,17.702067,0.203854,0.016601,-0.017699,0.999706
209,-1.447877,19.401500,0.779459,0.201245,-0.975033,-0.093868
210,-0.216328,18.294300,2.922340,0.030394,0.092647,-0.995235
211,-2.072293,19.360300,2.309407,0.009555,-0.999849,-0.014528
212,-0.545120,19.195167,2.972753,-0.237944,-0.265816,0.934197
213,-0.585267,19.186000,2.965990,0.022790,-0.195747,0.980390
214,-2.648783,19.342300,2.676840,-0.230626,-0.843933,-0.484343
215,-2.621073,19.339867,2.654910,-0.596219,-0.744749,-0.299786
216,-1.022742,16.202167,2.922547,0.065096,0.004073,-0.997871
217,0.166681,17.069833,2.921870,-0.034656,0.003040,-0.999395
218,-0.827959,17.616667,0.202738,0.010312,-0.054089,0.998483
219,2.255263,15.856900,0.027262,0.130037,-0.038822,0.990749
220,0.941869,18.779600,0.146829,-0.027692,-0.033307,-0.999061
221,-1.934687,17.509033,2.921760,0.045865,-0.085328,-0.995297
222,-1.949550,17.469100,2.921643,0.070772,0.043832,-0.996529
223,-2.924607,17.037567,1.186860,0.997943,0.032947,-0.054989
224,-1.173013,19.327100,2.670200,0.060389,-0.997869,0.024723
225,-1.136433,19.326967,2.673463,-0.075506,-0.997075,0.011850
226,-2.419217,13.616467,2.921053,-0.024906,0.014812,-0.999580
227,1.476600,14.147067,-0.028462,0.011390,-0.025045,-0.999621
228,-2.257837,18.664233,2.921433,0.001737,-0.040503,-0.999178
229,1.229177,19.374867,2.275577,-0.058854,-0.995295,0.076972
230,-1.838730,18.843267,0.146267,-0.004883,-0.002925,-0.999984
231,-2.925963,18.064133,2.670493,0.985811,0.100850,-0.134184
232,-0.333618,19.324100,1.577270,-0.207454,-0.972327,-0.107443
233,2.490030,19.323967,1.217600,0.051471,-0.995557,-0.078848
234,2.473880,19.324167,1.177300,0.098986,-0.995006,0.012805
235,0.038685,11.918800,2.923727,0.087970,0.051020,-0.994816
236,0.142545,19.324267,2.331860,0.005920,-0.999980,0.002427
237,-2.054370,11.503833,-0.025888,0.110754,-0.219603,-0.969282
238,-0.916566,10.814800,0.003492,0.637859,-0.729026,-0.248307
239,-1.597127,18.655633,2.922033,0.074722,0.073046,-0.994525
240,-4.736890,14.437033,2.949497,-0.926386,-0.376113,-0.018664
241,-4.710490,14.422967,2.929717,-0.260247,-0.469127,-0.843914
242,-2.200817,18.590000,2.921413,-0.037102,-0.004420,-0.999302
243,-2.230857,18.566167,2.921400,0.017169,0.032338,-0.999330
244,-2.660647,15.950767,0.031333,0.104365,0.018838,-0.994361
245,-2.783597,18.095233,2.922137,-0.041508,-0.001449,-0.999137
246,1.540307,19.328967,2.658490,0.043217,-0.998051,-0.045021
247,-2.813543,18.193067,2.923133,-0.047971,-0.045578,-0.997808
248,-1.769217,19.322933,2.821667,-0.022615,-0.999399,0.026256
249,-1.777543,18.606733,2.922307,-0.011375,-0.008640,-0.999898
250,-0.650027,18.613500,0.148955,-0.212447,-0.088459,-0.973160
251,-2.881180,17.472267,2.911283,0.337720,-0.339027,-0.878069
252,-2.422750,18.697633,2.922457,-0.041562,0.051515,-0.997807
253,-2.924637,17.994267,0.523838,0.999603,-0.028091,0.002238
254,-2.452193,17.795733,2.922040,-0.018342,0.046677,-0.998742
255,-2.477633,19.218067,2.922090,-0.004880,-0.024285,-0.999693
256,0.008344,17.113500,2.920290,0.008362,0.001454,-0.999964
257,-2.615053,17.342367,2.921987,-0.015421,0.014064,-0.999782
258,-2.610090,16.954000,2.923310,-0.104356,-0.066413,-0.992320
259,-2.387640,18.576433,2.922523,0.179414,-0.084542,-0.980134
260,-2.530823,19.218233,2.941690,-0.494381,-0.523595,-0.693856
261,-1.858987,18.073667,0.150116,-0.119680,-0.118941,-0.985662
262,-1.781390,19.322033,2.889207,-0.064513,-0.966280,-0.249281
263,-2.270543,18.582867,2.921333,0.012929,0.032798,-0.999378
264,-2.398437,19.252000,2.923347,0.036595,-0.043543,-0.998381
265,-2.626617,19.327100,2.798647,-0.055252,-0.985093,-0.162905
266,-1.117813,19.324933,2.523790,0.008423,-0.999871,-0.013700
267,-1.961723,19.361900,2.381870,-0.037109,-0.998715,-0.034503
268,-2.154197,18.792533,2.972260,0.137882,-0.150943,0.978879
269,-1.797587,19.325333,2.851387,-0.050009,-0.996467,0.067468
270,-2.039410,19.361567,2.183117,-0.044616,-0.995092,-0.088328
271,-2.414623,18.484733,2.921083,0.028249,-0.012276,-0.999526
272,-2.924490,18.229933,1.980020,0.999556,-0.005435,0.029294
273,-1.581043,19.323000,2.740460,0.034919,-0.999331,0.010875
274,-2.351590,18.396767,2.925823,-0.066215,-0.193271,-0.978908
275,-1.865150,15.115833,0.024450,-0.080793,-0.121749,0.989267
276,-1.137780,14.737233,2.921520,-0.004783,0.031108,-0.999505
277,-1.297093,12.731800,-0.027568,-0.010057,-0.029532,-0.999513
278,1.463673,13.305767,2.923263,0.074474,0.055417,-0.995682
279,1.465790,13.345867,2.923200,0.069224,-0.086730,-0.993824
280,-2.726087,18.327000,2.920153,0.000884,-0.002163,-0.999997
281,-2.330137,18.708600,2.921237,-0.000071,-0.000826,-1.000000
282,-2.649277,16.387833,0.118535,0.006098,-0.060896,0.998125
283,-2.875330,17.173033,0.973656,0.993329,0.093870,-0.066983
284,-3.981487,13.479333,2.923107,0.014527,0.036396,-0.999232
285,1.263233,18.651433,0.148956,-0.080387,-0.015863,-0.996638
286,-2.880217,18.173800,2.900063,0.688304,-0.363587,-0.627728
287,-2.842560,18.170133,2.922970,0.072600,0.034673,-0.996758
288,-2.923830,17.300000,2.095893,0.999386,0.021168,0.027908
289,-2.282057,17.863867,2.920703,-0.023376,0.027540,-0.999347
290,-2.389897,14.500433,2.921377,-0.014994,-0.020997,-0.999667
291,-2.923943,16.133100,2.121960,0.999798,-0.008475,0.018228
292,-2.917837,16.132367,0.045106,0.150034,-0.068124,-0.986331
293,-1.255837,15.535100,2.921413,-0.002141,-0.014840,-0.999888
294,-1.271107,11.659500,2.921353,-0.010914,-0.052106,-0.998582
295,-1.490047,17.013333,2.923250,-0.098553,-0.080567,-0.991865
296,-4.336853,14.083267,2.932280,-0.300545,0.016801,-0.953620
297,-4.377580,14.094800,2.933583,0.158187,-0.346185,-0.924734
298,-4.571977,14.266133,-0.009486,-0.334371,-0.900742,-0.277236
299,-4.560307,14.294400,-0.027196,-0.064138,-0.031748,-0.997436
300,-2.061877,11.577667,-0.029607,-0.015673,-0.006711,-0.999855
301,1.107877,16.950800,0.026936,-0.049263,-0.078967,0.995659
302,-1.416517,13.954333,2.920453,0.004219,-0.006631,-0.999969
303,-4.422397,14.463167,-0.024427,-0.152298,-0.062591,-0.986351
304,-2.924320,16.168300,1.648700,0.997909,0.051695,-0.038800
305,-2.396067,11.431233,2.925710,-0.002584,0.108522,-0.994091
306,-3.707290,13.833033,0.027687,-0.060443,-0.053133,0.996756
307,-3.748220,13.833567,0.027727,0.071148,-0.037392,0.996765
308,-2.862943,16.208767,0.125347,0.481443,-0.365106,0.796812
309,-2.599433,12.349567,2.933750,-0.301048,-0.659777,-0.688523
310,-1.365777,11.547100,0.028446,-0.030935,-0.050878,0.998226
311,-2.947313,16.102667,0.054431,-0.367285,-0.359611,-0.857777
312,-1.676953,11.643867,2.923787,0.032856,0.027845,-0.999072
313,-1.643220,11.636933,2.923163,-0.065851,0.033744,-0.997259
314,-1.485117,11.471433,0.026545,0.020074,-0.070880,0.997283
315,-1.817697,11.819033,2.923530,-0.177487,-0.189017,-0.965801
316,1.061947,11.162433,2.920217,0.008829,-0.001988,-0.999959
317,-2.264420,12.033733,0.001365,-0.106310,-0.945361,-0.308206
318,-1.995883,11.839533,0.028508,-0.009638,-0.066771,0.997722
319,1.294283,11.484733,-0.024717,-0.116943,-0.015217,-0.993022
320,-2.360383,11.440133,2.924173,-0.142006,0.030806,-0.989386
321,-2.519403,12.857100,2.921690,-0.035093,0.018285,-0.999217
322,-2.552920,12.873833,2.921807,0.031772,-0.031667,-0.998993
323,-2.295830,14.971333,2.922747,-0.009168,0.061478,-0.998066
324,-0.944662,12.188833,0.027526,-0.062246,-0.046179,0.996992
325,-1.511063,13.135167,-0.028118,-0.003383,-0.042152,-0.999105
326,-1.785213,11.841567,2.920200,0.001399,0.001628,-0.999998
327,0.184235,19.140867,0.147705,-0.014396,-0.082229,-0.996510
328,-2.090047,11.819000,2.920747,0.008894,-0.017737,-0.999803
329,-2.249680,11.576400,2.923910,0.044954,-0.089585,-0.994964
330,-2.939337,12.679900,2.928613,-0.308617,-0.207071,-0.928374
331,-1.614737,11.852900,0.027116,-0.011405,-0.015382,0.999817
332,-1.653983,11.856433,0.027942,0.046835,-0.016548,0.998766
333,-1.456523,11.573000,2.922880,-0.049296,0.021777,-0.998547
334,-1.979227,11.695167,-0.028455,-0.056202,-0.036766,-0.997742
335,-3.867947,12.905133,2.921427,-0.030154,-0.025595,-0.999218
336,-1.209827,10.926933,0.001337,-0.590490,-0.674165,0.443647
337,-1.832960,12.000467,0.022684,-0.084694,-0.080063,0.993185
338,-1.204977,11.309833,0.023907,0.130957,0.002650,0.991385
339,-0.135718,11.524867,2.921360,-0.025137,-0.025845,-0.999350
340,-1.340727,11.484033,2.923730,0.070870,0.051805,-0.996139
341,-2.343667,15.688333,2.922907,-0.035281,0.039493,-0.998597
342,-1.365710,11.409367,0.027544,0.019840,-0.006426,0.999783
343,-1.757393,11.700433,0.027830,0.098200,-0.005954,0.995149
344,-1.612027,11.385367,2.923843,-0.074120,0.032424,-0.996722
345,-2.022047,11.722933,-0.027945,-0.026637,-0.049762,-0.998406
346,-2.336723,12.510833,2.922353,-0.032492,0.089415,-0.995464
347,-2.377070,12.524867,2.922617,0.042333,0.055147,-0.997580
348,-1.164877,19.324367,2.551160,0.000800,-0.999926,-0.012135
349,0.153787,11.594533,-0.029636,0.006124,-0.008422,-0.999946
350,-0.708306,11.468300,-0.002523,0.230492,-0.864950,-0.445796
351,1.633643,11.689133,-0.027401,0.031159,-0.034673,-0.998913
352,1.688110,11.677100,-0.027423,-0.047429,-0.000811,-0.998874
353,-1.274310,11.181267,0.027045,-0.072558,-0.045036,0.996347
354,-1.977120,12.023033,2.921157,-0.038113,-0.032165,-0.998756
355,-1.989640,11.984100,2.921397,-0.026965,0.035250,-0.999015
356,-1.679210,11.396733,2.934847,-0.471327,-0.708757,-0.524894
357,-1.500363,11.681200,2.920697,-0.013308,0.002667,-0.999908
358,-3.910530,12.809833,2.964763,-0.043495,-0.851248,0.522957
359,-3.928593,12.806167,2.947457,-0.222240,-0.958562,0.178236
360,-1.414810,11.278867,2.922407,0.012291,-0.095613,-0.995343
361,-1.896997,11.998767,2.922700,0.049960,0.120916,-0.991405
362,-1.367733,11.459433,2.923370,-0.013868,-0.064353,-0.997831
363,-1.347803,11.131167,0.026558,0.100673,-0.009600,0.994873
364,-2.123283,13.300233,2.921993,-0.078347,0.006653,-0.996904
365,-2.540433,11.463100,2.926093,-0.124666,-0.058457,-0.990475
366,-2.238243,12.091100,-0.027566,0.013002,-0.046255,-0.998845
367,-2.460517,11.566800,2.920807,-0.004756,-0.028711,-0.999576
368,-0.973685,11.669900,0.028208,0.014711,-0.057986,0.998209
369,-0.935035,11.657433,0.027947,-0.053149,-0.042224,0.997694
370,-1.207730,10.941133,-0.016819,-0.184021,-0.133269,-0.973846
371,-1.279507,11.037833,-0.010509,-0.236508,-0.112189,-0.965131
372,-1.319167,11.057367,-0.013268,0.177099,-0.243988,-0.953470
373,-2.411817,12.260400,2.921093,0.007037,-0.020540,-0.999764
374,-1.540190,11.307733,-0.028798,0.005287,-0.023659,-0.999706
375,-1.563513,11.294500,-0.009229,-0.713914,-0.700164,-0.009856
376,-0.221095,11.662967,0.028435,-0.035201,-0.030442,0.998916
377,-1.768947,11.434867,0.016145,-0.159405,-0.418571,0.894085
378,-1.125030,11.031800,0.028718,0.026190,-0.013709,0.999563
379,-2.026623,11.493267,0.026387,0.041103,-0.044986,0.998142
380,-1.549030,11.692133,2.922183,-0.044303,0.008091,-0.998985
381,-1.581113,11.660233,2.922207,-0.005869,0.054955,-0.998472
382,-1.481637,11.351367,2.921333,-0.050997,0.004821,-0.998687
383,-1.506560,11.324900,2.921763,-0.018552,0.034622,-0.999228
384,-2.330220,11.762167,2.924657,0.086478,-0.073332,-0.993551
385,-2.419437,11.526100,-0.029672,-0.005908,-0.010930,-0.999923
386,-1.292343,15.439333,2.922870,0.088632,-0.066181,-0.993863
387,-1.253290,15.439867,2.922890,-0.106305,-0.036787,-0.993653
388,-0.054148,12.980100,2.920753,0.011610,-0.031706,-0.999430
389,-1.002934,10.991400,2.925207,0.097688,-0.038609,-0.994468
390,-1.342280,11.058933,0.000084,-0.829452,-0.558521,0.008000
391,-1.731320,11.449033,-0.013035,0.175852,-0.541362,-0.822194
392,-4.251423,14.069167,0.029389,-0.006596,-0.006318,0.999958
393,-2.256017,11.744700,2.922677,-0.123473,0.042145,-0.991453
394,-2.626937,12.939033,2.922117,-0.076049,-0.041727,-0.996231
395,-2.004080,11.543700,0.027748,0.040890,-0.045686,0.998119
396,-2.053977,11.894667,-0.028625,-0.049041,-0.060159,-0.996983
397,-1.559230,11.307500,2.929093,-0.286074,-0.490510,-0.823141
398,-3.943563,14.210600,2.925923,-0.136145,-0.087020,-0.986860
399,-2.104370,11.863433,2.920600,-0.006361,0.016561,-0.999843
400,-2.627247,18.179833,2.920800,-0.039343,-0.013505,-0.999134
401,-1.228567,11.442233,0.025471,0.076545,-0.079697,0.993876
