vertex_index,x,y,z,nx,ny,nz
1868,-2.840900,2.245680,4.449410,0.557223,-0.029528,-0.829837
1869,-2.967530,2.161480,4.433460,0.056295,0.700273,-0.711652
1870,-2.953430,2.159940,4.433060,0.752104,-0.043434,-0.657611
1871,-2.961380,2.151880,4.424500,0.752104,-0.043434,-0.657611
1872,-2.960500,2.154810,4.444240,0.665597,-0.741962,0.080457
1873,-2.850770,2.050320,4.462180,0.838900,-0.333952,0.429795
1874,-2.844340,2.045430,4.445830,0.901057,0.136326,-0.411718
1875,-2.843010,2.057780,4.452830,0.901057,0.136326,-0.411718
1876,-2.857110,2.057500,4.450690,0.122375,0.479388,-0.869029
1877,-2.740300,2.151110,4.456370,0.888007,0.114365,-0.445381
1878,-3.052520,1.748040,4.431870,0.796625,0.049374,-0.602454
1879,-3.044730,1.740100,4.441520,0.796625,0.049374,-0.602454
1880,-3.059230,1.738380,4.440580,0.129203,-0.712032,-0.690158
1881,-3.053570,1.746130,4.451630,0.641227,0.759782,0.107514
1882,-3.049300,1.653390,4.454070,0.443058,-0.743360,0.501114
1883,-2.655210,1.757880,4.473210,-0.644349,-0.094968,-0.758812
1884,-2.957190,1.644930,4.447510,0.802669,-0.090216,-0.589562
1885,-2.966410,1.646350,4.434740,0.802669,-0.090216,-0.589562
1886,-2.970930,1.655020,4.448750,0.545190,0.780123,-0.306881
1887,-2.858940,1.749920,4.449960,-0.015884,-0.113886,-0.993367
1888,-2.845060,1.740570,4.450810,0.309698,-0.806379,-0.503825
1889,-2.859290,1.734530,4.451730,0.309698,-0.806379,-0.503825
1890,-2.039380,1.759100,4.522990,0.456664,0.463329,-0.759463
1891,-3.146730,1.354630,4.457000,0.797750,0.601700,-0.039395
1892,-2.855560,1.742400,4.464540,0.379717,-0.833447,0.401474
1893,-3.229330,1.775890,4.436540,0.980931,-0.065961,0.182821
1894,-2.280420,1.684770,4.505640,0.347020,0.874641,-0.338497
1895,-2.271290,1.677560,4.496370,0.629752,0.004598,-0.776783
1896,-2.282830,1.678520,4.487020,0.629752,0.004598,-0.776783
1897,-0.943609,-0.078842,1.572630,0.199158,0.698897,-0.686934
1898,-0.957627,-0.078737,1.585720,-0.647873,0.308948,-0.696284
1899,-0.948352,-0.068753,1.581520,0.199158,0.698897,-0.686934
1900,-1.066000,-0.073711,1.774730,0.990280,-0.047911,0.130573
1901,-1.065330,-0.084663,1.765630,0.763956,-0.108029,-0.636161
1902,-1.064120,-0.064859,1.763720,0.763956,-0.108029,-0.636161
1903,-1.075490,-0.074156,1.764110,0.046622,-0.098715,-0.994023
1904,-2.260690,1.747770,4.486090,0.290417,-0.720396,-0.629832
1905,-2.258540,1.738530,4.497650,0.218982,-0.430388,-0.875679
1906,-0.950096,-0.063996,1.764650,0.548767,0.694000,-0.466068
1907,-0.941873,-0.079338,1.588550,0.873000,0.481079,-0.080220
1908,-2.349330,0.942910,4.510830,0.808003,-0.176874,-0.562003
1909,-2.343570,0.935320,4.521500,0.808003,-0.176874,-0.562003
1910,-2.357660,0.936337,4.520230,-0.006920,-0.816608,-0.577151
1911,-2.351100,0.943235,4.530740,0.755463,0.652751,0.056506
1912,0.658419,2.549150,4.700670,-0.045835,0.546793,-0.836012
1913,0.648877,2.222950,4.460080,0.154005,-0.759994,-0.631421
1914,0.633526,2.216840,4.463690,0.154005,-0.759994,-0.631421
1915,0.636116,2.233550,4.463440,-0.237243,0.022242,-0.971196
1916,1.655320,0.455024,2.888870,-0.263246,0.946160,-0.188369
1917,1.647730,0.450571,2.877110,-0.883487,0.367369,-0.290672
1918,1.642540,0.452838,2.895750,-0.883487,0.367369,-0.290672
1919,1.859930,2.631050,4.758130,0.210373,-0.726942,-0.653681
1920,1.848620,2.639720,4.759760,-0.615033,-0.775523,-0.142476
1921,1.851760,2.639800,4.745770,0.210373,-0.726942,-0.653681
1922,1.744370,2.046020,4.775200,-0.137261,-0.184297,-0.973239
1923,1.759240,2.051210,4.772120,-0.137261,-0.184297,-0.973239
1924,1.759200,2.044630,4.786760,0.227503,-0.888422,-0.398683
1925,1.149960,1.842730,4.819490,-0.662901,0.007806,-0.748666
1926,1.141410,1.851310,4.827150,-0.662901,0.007806,-0.748666
1927,1.155530,1.852360,4.829370,0.060379,0.697575,-0.713963
1928,0.643981,2.244120,4.610450,-0.003800,0.621080,-0.783738
1929,0.649990,2.238440,4.622120,0.907298,0.166824,-0.385980
1930,0.646966,2.206160,4.601060,0.685427,-0.394501,-0.612012
1931,2.228060,0.628693,3.504590,0.747243,0.124010,-0.652878
1932,2.219000,0.621741,3.492900,0.091118,0.193455,-0.976869
1933,2.219110,0.636030,3.495740,0.091118,0.193455,-0.976869
1934,2.592060,1.777920,4.814950,0.221402,-0.775566,-0.591167
1935,2.578400,1.782700,4.826370,-0.469951,-0.859145,-0.202523
1936,2.584470,1.792460,4.814670,-0.262060,0.174768,-0.949095
1937,1.923510,2.414750,4.774090,0.552205,-0.807394,-0.207807
1938,1.912240,2.406360,4.776740,-0.285037,-0.801430,-0.525798
1939,1.918380,2.414680,4.760730,-0.285037,-0.801430,-0.525798
1940,1.911240,2.422060,4.773180,-0.893643,-0.152616,-0.422032
1941,2.524470,1.841990,4.752940,-0.016996,-0.524458,-0.851266
1942,-0.353764,0.749724,4.695060,-0.087129,-0.976717,-0.196043
1943,-0.359066,0.760356,4.686150,-0.643030,0.318926,-0.696274
1944,-0.351187,0.753384,4.675680,0.084992,-0.213927,-0.973145
1945,1.865770,1.772540,4.794040,0.359407,0.619416,-0.697961
1946,-0.357006,0.612567,4.660920,0.414327,0.125060,-0.901495
1947,-0.351173,0.628708,4.665840,0.414327,0.125060,-0.901495
1948,-0.343679,0.615630,4.667470,0.414327,0.125060,-0.901495
1949,2.655770,1.949640,4.819460,-0.671251,0.061665,-0.738661
1950,2.661140,1.960830,4.829990,-0.923569,0.376902,0.070469
1951,2.662390,1.966720,4.814870,-0.671251,0.061665,-0.738661
1952,1.559610,2.044200,4.851160,0.211256,-0.528869,-0.821991
1953,1.545740,2.046120,4.846360,-0.431730,0.022592,-0.901720
1954,1.555270,2.056610,4.842060,-0.431730,0.022592,-0.901720
1955,1.561530,0.743538,2.858790,0.404350,0.666528,-0.626291
1956,1.552160,0.737289,2.846090,-0.399137,0.499362,-0.768978
1957,1.548360,0.747957,2.854990,-0.399137,0.499362,-0.768978
1958,2.232750,0.530129,3.509140,0.632462,0.030183,-0.774003
1959,2.222800,0.523217,3.500740,0.015018,0.052232,-0.998522
1960,2.223040,0.537677,3.501500,0.015018,0.052232,-0.998522
1961,1.990400,1.673060,4.827320,-0.513943,-0.684169,-0.517470
1962,2.004520,1.663270,4.826240,-0.513943,-0.684169,-0.517470
1963,1.999270,1.673190,4.839290,-0.506227,-0.772433,0.383513
1964,2.191960,0.813530,3.446780,-0.144891,-0.695747,-0.703521
1965,2.215770,0.810812,3.464250,0.586662,-0.054280,-0.808011
1966,2.211230,0.794046,3.462080,-0.144891,-0.695747,-0.703521
1967,-0.857160,1.251800,4.640330,0.031493,-0.347458,-0.937166
1968,-0.852541,1.236440,4.646180,0.031493,-0.347458,-0.937166
1969,-0.866498,1.240920,4.644050,0.031493,-0.347458,-0.937166
1970,-0.769473,0.986812,4.653100,0.584792,-0.808849,-0.061492
1971,-0.772133,0.986385,4.633420,0.110297,-0.342141,-0.933153
1972,-0.769819,0.996844,4.642900,0.471726,0.532585,-0.702729
1973,-0.563671,0.825066,4.666500,0.126457,-0.843617,-0.521842
1974,-0.869263,1.051120,4.648990,0.051647,-0.224290,-0.973153
1975,-0.809652,1.105420,4.659740,-0.519260,0.181762,-0.835064
1976,0.084141,1.399670,4.187000,0.086652,-0.222906,-0.970981
1977,0.078007,1.414840,4.182970,-0.095026,0.301829,-0.948614
1978,0.108186,1.332680,4.247000,-0.659121,-0.739207,-0.138319
1979,-0.917297,0.963249,4.638600,0.502047,-0.062317,-0.862592
1980,-0.904450,0.969301,4.645640,0.502047,-0.062317,-0.862592
1981,-0.906627,0.953285,4.645530,0.502047,-0.062317,-0.862592
1982,-1.048760,0.722578,4.622190,0.423958,0.018433,-0.905494
1983,-1.052040,0.729969,4.634140,0.426959,0.816802,-0.387996
1984,-1.051290,0.717468,4.641300,0.812814,-0.580572,-0.047635
1985,-0.936093,0.737542,4.638840,-0.238832,-0.098552,-0.966047
1986,-0.948884,0.744720,4.641270,-0.238832,-0.098552,-0.966047
1987,-0.937621,0.753694,4.637570,-0.238832,-0.098552,-0.966047
1988,-0.781636,0.988980,4.644670,-0.752724,-0.356148,-0.553683
1989,-0.139158,0.364461,4.688520,0.521540,0.465652,-0.714957
1990,-0.148817,0.359388,4.678170,-0.095599,0.083673,-0.991897
1991,-0.153989,0.362278,4.692510,-0.779597,0.496826,-0.381304
1992,-0.149373,0.348131,4.688130,-0.174829,-0.647581,-0.741669
1993,0.069819,0.639036,4.680770,-0.626339,-0.034278,-0.778797
1994,0.074776,0.653641,4.676140,0.137917,0.433148,-0.890709
1995,0.081938,0.640688,4.670950,0.137917,0.433148,-0.890709
1996,0.085188,0.643609,4.686010,0.789756,0.547516,-0.276606
1997,-0.446812,0.364901,4.667760,0.891876,0.073056,-0.446341
1998,-0.254199,-0.090015,0.937124,-0.066424,-0.037033,-0.997104
1999,-0.246766,-0.079701,0.943363,-0.060396,0.548125,-0.834213
2000,-0.240079,-0.089898,0.936179,-0.066424,-0.037033,-0.997104
2001,0.756730,1.755390,4.736960,-0.903288,0.083521,-0.420826
2002,0.764719,1.754020,4.719540,-0.047345,-0.024782,-0.998571
2003,0.767998,1.746960,4.732200,0.265282,-0.811223,-0.521098
2004,0.770401,1.761620,4.732150,0.445179,0.663989,-0.600779
2005,-0.268650,0.950113,4.702880,0.992099,0.000884,-0.125458
2006,-0.277788,0.941773,4.694840,-0.172285,-0.817197,-0.550006
2007,-0.271123,0.948128,4.683310,0.281753,-0.091445,-0.955119
2008,-0.345040,0.758205,4.687610,0.856253,0.139208,-0.497445
2009,-0.278012,0.956478,4.693380,-0.192937,0.686407,-0.701156
2010,-0.352106,0.837359,4.693110,0.081328,-0.533817,-0.841680
2011,-0.342934,0.850566,4.685620,0.081328,-0.533817,-0.841680
2012,-0.337786,0.839383,4.693210,0.081328,-0.533817,-0.841680
2013,-0.058871,0.374712,4.683180,-0.195647,-0.738068,-0.645739
2014,-0.068156,0.369054,4.692460,-0.195647,-0.738068,-0.645739
2015,-0.066122,0.383195,4.692690,-0.736802,0.116790,-0.665945
2016,-0.060356,0.374593,4.703070,0.545858,-0.837115,0.035729
2017,-0.050482,0.706812,4.694800,-0.467927,-0.852439,-0.233222
2018,-0.045343,0.708587,4.678000,-0.007497,-0.375436,-0.926818
2019,-0.035841,0.713222,4.690680,0.816292,-0.253941,-0.518828
2020,-0.031753,0.623503,4.688510,0.653841,0.410635,-0.635509
2021,0.111138,0.583713,4.513370,0.351680,-0.690352,-0.632246
2022,0.111136,0.596845,4.499030,0.351680,-0.690352,-0.632246
2023,0.115280,0.598443,4.513680,0.936585,-0.258380,-0.236745
2024,-0.445111,0.655238,4.659770,0.776457,-0.167817,-0.607414
2025,-0.448097,0.640988,4.659890,-0.015277,-0.781167,-0.624135
2026,-0.454307,0.649283,4.649660,-0.015277,-0.781167,-0.624135
2027,-0.555305,0.344176,4.655580,0.746257,-0.235286,-0.622689
2028,0.028494,0.395580,4.699580,0.391281,0.528156,-0.753625
2029,0.021710,0.383293,4.701650,0.645220,-0.459159,-0.610626
2030,0.017344,0.391455,4.690900,0.391281,0.528156,-0.753625
2031,2.575750,1.616110,4.803280,0.635376,-0.304249,-0.709740
2032,1.954090,1.658450,4.815680,0.179243,0.776670,-0.603867
2033,1.953280,1.649820,4.804340,-0.424321,0.025424,-0.905155
2034,1.940890,1.657360,4.810360,-0.424321,0.025424,-0.905155
2035,1.946110,1.648690,4.822380,-0.595317,-0.751740,-0.283697
2036,1.857870,1.765290,4.782440,-0.299029,-0.155737,-0.941450
2037,0.069643,0.811828,4.671720,-0.098026,0.472265,-0.875989
2038,0.082085,0.802929,4.665530,-0.098026,0.472265,-0.875989
2039,0.071544,0.796086,4.676180,-0.582874,-0.285906,-0.760602
2040,0.081428,0.808300,4.681120,0.467519,0.841660,-0.270248
2041,2.204790,0.762030,3.505710,-0.393700,-0.607910,-0.689526
2042,2.214050,0.767557,3.495550,-0.393700,-0.607910,-0.689526
2043,2.218510,0.755345,3.503770,-0.393700,-0.607910,-0.689526
2044,2.042670,1.727000,4.805930,0.007057,0.562705,-0.826628
2045,2.049480,1.700740,4.802040,0.853433,0.057699,-0.517999
2046,2.041740,1.699820,4.787420,0.037138,0.138976,-0.989599
2047,2.033020,1.699610,4.803540,-0.845399,0.281979,-0.453639
2048,2.017220,1.563090,4.821950,-0.525478,-0.159504,-0.835722
2049,2.006360,1.557790,4.829790,-0.525478,-0.159504,-0.835722
2050,2.004970,1.572010,4.827950,-0.525478,-0.159504,-0.835722
2051,2.005130,1.679350,4.825610,-0.100422,-0.035147,-0.994324
2052,2.234870,0.458847,3.345110,-0.627122,0.138980,-0.766422
2053,2.225610,0.448772,3.350860,-0.627122,0.138980,-0.766422
2054,2.234290,0.456622,3.359430,-0.710806,0.698847,0.079795
2055,2.245280,0.450340,3.352340,0.106598,-0.564946,-0.818213
2056,0.142540,0.028742,4.647150,-0.437118,0.219618,-0.872179
2057,0.128785,0.028171,4.653900,-0.437118,0.219618,-0.872179
2058,0.138692,0.033854,4.664120,-0.197163,0.925453,-0.323516
2059,0.048035,0.084133,4.700600,0.828023,0.097550,-0.552143
2060,0.036700,0.090226,4.692930,-0.134246,0.277080,-0.951422
2061,2.245880,0.560189,3.257480,0.609133,0.054114,-0.791220
2062,2.233490,0.551637,3.262370,-0.596886,-0.695667,-0.399719
2063,2.234200,0.559049,3.248410,-0.316963,-0.033900,-0.947832
2064,2.232680,0.658840,3.245030,0.000454,0.592672,-0.805444
2065,1.648450,0.558178,2.875550,-0.379007,-0.467448,-0.798652
2066,1.651630,0.551613,2.891110,0.278093,-0.863336,-0.421088
2067,1.639420,0.551182,2.883930,-0.379007,-0.467448,-0.798652
2068,2.159160,0.877076,3.259650,-0.733298,0.287377,-0.616189
2069,2.169300,0.881444,3.249620,0.069356,-0.079891,-0.994388
2070,2.162540,0.865867,3.250400,0.069356,-0.079891,-0.994388
2071,2.234070,0.643951,3.338410,-0.632354,-0.324691,-0.703352
2072,2.233930,0.648300,3.352020,-0.614300,-0.753441,0.234439
2073,2.224180,0.653421,3.342930,-0.632354,-0.324691,-0.703352
2074,2.244150,0.653052,3.343240,0.022167,0.449402,-0.893054
2075,1.858150,0.848930,2.916660,-0.284014,0.589051,-0.756541
2076,1.857620,0.834568,2.915820,-0.007191,0.058651,-0.998253
2077,1.845020,0.842214,2.916360,-0.284014,0.589051,-0.756541
2078,0.455763,-0.059929,1.820730,-0.678444,-0.012673,-0.734543
2079,0.464286,-0.049613,1.827530,-0.386939,0.708614,-0.590038
2080,0.468600,-0.067058,1.823850,-0.082873,-0.521004,-0.849522
2081,0.457723,-0.062537,1.835380,-0.963148,-0.255738,0.083326
2082,1.741450,0.086930,2.912640,-0.937863,0.016417,0.346618
2083,1.732580,0.068350,2.889520,-0.937863,0.016417,0.346618
2084,2.239040,0.442504,3.258980,-0.621738,-0.772740,-0.127729
2085,2.212860,0.530464,3.508860,-0.608916,0.051709,-0.791547
2086,2.225030,0.457392,3.452350,-0.772713,0.428816,-0.468008
2087,2.222670,0.443415,3.443440,-0.772713,0.428816,-0.468008
2088,2.227840,0.444087,3.456740,-0.928084,-0.075713,0.364592
2089,1.331910,-0.012930,2.889030,-0.237406,0.970761,-0.035512
2090,1.331550,-0.013737,2.869360,-0.714994,0.322624,-0.620240
2091,1.321870,-0.015735,2.879480,-0.714994,0.322624,-0.620240
2092,1.650370,0.064389,2.869800,-0.516345,0.286724,-0.806955
2093,1.665200,0.062009,2.872650,0.233828,0.806110,-0.543610
2094,1.660390,0.054880,2.860010,-0.516345,0.286724,-0.806955
2095,1.656490,0.049956,2.876190,-0.800841,-0.491250,-0.342531
2096,0.115902,0.702905,4.505330,0.401636,0.354112,-0.844567
2097,0.118546,0.707305,4.520420,0.073405,0.953902,-0.291004
2098,0.132762,0.704222,4.513900,0.401636,0.354112,-0.844567
2099,0.121455,0.672516,4.580440,0.158076,-0.683097,-0.713015
2100,0.079430,0.462334,4.683370,0.277253,-0.156071,-0.948036
2101,0.083556,0.454487,4.695610,0.916034,-0.116815,-0.383714
2102,0.078252,0.444692,4.685930,0.277253,-0.156071,-0.948036
2103,-0.013833,0.131206,4.701380,0.497198,0.036422,-0.866872
2104,-0.018007,0.113229,4.701640,0.130473,-0.044617,-0.990447
2105,-0.029291,0.125294,4.699610,-0.518862,-0.384071,-0.763722
2106,-0.040996,0.152850,4.686710,-0.182173,-0.274345,-0.944218
2107,-0.143421,0.200280,4.686420,0.220516,0.276328,-0.935423
2108,-0.129205,0.199294,4.689480,0.220516,0.276328,-0.935423
2109,-0.132838,0.186012,4.684700,0.220516,0.276328,-0.935423
2110,-0.050067,0.159993,4.695290,-0.680987,0.014616,-0.732149
2111,-0.035991,0.161241,4.697080,0.362438,0.631240,-0.685693
2112,-0.046065,0.238892,4.685240,0.164265,0.094793,-0.981851
2113,-0.050247,0.247558,4.696320,-0.065164,0.773930,-0.629910
2114,-0.039446,0.235555,4.700070,0.894045,-0.130815,-0.428452
2115,0.062996,0.153277,4.709130,-0.403143,-0.892270,-0.203299
2116,-0.053897,0.230130,4.694020,-0.332485,-0.502507,-0.798085
2117,0.018893,0.393925,4.710610,-0.277308,0.955771,-0.097989
2118,0.097229,0.228748,4.654420,-0.648651,-0.644350,-0.405049
2119,0.099715,0.126766,4.660830,-0.501157,-0.022416,-0.865066
2120,0.097501,0.131138,4.674530,-0.868539,-0.481936,-0.115662
2121,0.111292,0.741217,4.683650,0.627225,-0.447854,-0.637193
2122,0.095407,0.740462,4.687690,-0.812548,-0.516150,-0.270842
2123,0.099417,0.743096,4.670640,-0.237486,-0.146699,-0.960250
2124,0.103412,0.208514,4.561180,-0.522537,0.452790,-0.722451
2125,0.108416,0.210243,4.574590,0.207402,0.957418,-0.200836
2126,0.121369,0.206384,4.569570,0.385603,0.642513,-0.662183
2127,0.109582,0.447316,4.629300,0.408849,-0.334762,-0.848986
2128,0.095619,0.445233,4.632370,0.039162,-0.900578,-0.432926
2129,0.092620,0.451251,4.619580,0.408849,-0.334762,-0.848986
2130,0.100343,0.458588,4.629530,0.520993,0.441928,-0.730251
2131,-0.160828,0.575806,4.682430,-0.689837,-0.567889,-0.449028
2132,1.256410,1.955170,4.823880,-0.111442,0.017875,-0.993610
2133,-0.149184,0.569946,4.689250,0.447257,-0.850690,-0.276203
2134,1.350230,1.561410,4.846340,-0.710181,0.225711,-0.666857
2135,-1.256390,0.148176,4.608490,0.617501,-0.240593,-0.748871
2136,-1.268400,0.146392,4.599160,0.617501,-0.240593,-0.748871
2137,-1.269090,0.156914,4.610610,0.374703,0.693811,-0.614999
2138,-1.271220,0.142510,4.616100,0.273683,-0.946438,-0.171327
2139,0.115298,0.638603,4.644890,0.490363,0.325240,-0.808556
2140,-0.773265,0.155048,4.635950,0.238952,0.249573,-0.938411
2141,-0.779363,0.160893,4.652120,-0.070313,0.929347,-0.362449
2142,-0.767307,0.147963,4.647590,0.831128,-0.170607,-0.529263
2143,-1.482760,0.366206,4.595770,0.673532,0.343765,-0.654355
2144,-1.492150,0.364655,4.585290,0.673532,0.343765,-0.654355
2145,-1.493430,0.368505,4.604800,0.050306,0.980460,-0.190178
2146,-1.333110,0.438074,4.612350,0.970580,0.187918,0.150534
2147,-1.039010,0.559727,4.619790,-0.594240,0.349323,-0.724467
2148,-1.854230,0.359248,4.568640,0.282087,-0.658052,-0.698137
2149,-1.857510,0.373647,4.569340,-0.512706,-0.075213,-0.855264
2150,-1.845080,0.369992,4.562210,0.282087,-0.658052,-0.698137
2151,-1.512850,0.735287,4.599100,0.699546,-0.470251,-0.538052
2152,-1.548370,0.758769,4.581600,0.312718,-0.216253,-0.924901
2153,-1.510990,0.750374,4.604590,0.905997,0.041588,-0.421236
2154,-1.542160,0.918625,4.604160,0.222867,0.072764,-0.972129
2155,-1.333190,0.727752,4.603490,0.728148,0.053418,-0.683335
2156,-1.355220,0.719881,4.579400,0.028154,-0.323951,-0.945655
2157,-1.339510,0.742177,4.598990,0.717871,0.099575,-0.689018
2158,-1.349780,0.706799,4.585190,0.042218,-0.389631,-0.920003
2159,-1.362880,0.716948,4.592330,-0.681861,-0.513925,-0.520526
2160,-0.874311,1.443730,4.642490,-0.252964,0.220709,-0.941964
2161,-1.850230,0.367909,4.580860,0.795897,-0.585415,0.154394
2162,-2.445630,0.164547,4.526540,0.725851,-0.109518,-0.679077
2163,-2.435000,0.169769,4.537060,0.725851,-0.109518,-0.679077
2164,-2.437870,0.154902,4.536390,0.725851,-0.109518,-0.679077
2165,-2.252450,0.157962,4.556770,-0.114611,0.903985,-0.411916
2166,-2.240320,0.145992,4.556630,0.918093,-0.156300,-0.364246
2167,-2.245330,0.151893,4.541470,0.273874,0.198428,-0.941074
2168,-1.410510,0.455896,4.592700,0.627293,-0.486693,-0.607975
2169,-0.848824,-0.064186,2.284590,-0.702833,0.239127,-0.669959
2170,-2.441150,0.643998,4.529980,0.879334,0.476189,-0.004032
2171,-1.578510,0.149766,4.595500,0.731396,-0.490172,-0.474121
2172,-1.579640,0.159242,4.583960,0.618846,0.488384,-0.615232
2173,-1.570770,0.161847,4.594950,0.618846,0.488384,-0.615232
2174,-1.582350,0.161864,4.603440,-0.106456,0.983366,-0.147170
2175,-1.749570,0.052393,4.579130,0.659550,-0.022289,-0.751330
2176,-1.759500,0.044067,4.570660,0.659550,-0.022289,-0.751330
2177,-1.763760,0.053406,4.580630,-0.020964,0.725172,-0.688248
2178,-1.757380,0.044811,4.590130,0.663513,-0.746886,-0.043714
2179,-1.558700,0.238009,4.597170,0.675964,-0.379238,-0.631864
2180,-1.562140,0.249172,4.586790,0.675964,-0.379238,-0.631864
2181,-1.551650,0.250925,4.596960,0.675964,-0.379238,-0.631864
2182,-1.566080,0.064505,4.587420,-0.180540,-0.051972,-0.982194
2183,-1.553460,0.054494,4.585630,-0.180540,-0.051972,-0.982194
2184,-1.561280,0.052758,4.599720,-0.600371,-0.682235,-0.417265
2185,-1.343760,0.069724,4.605400,-0.608420,-0.375629,-0.699091
2186,-1.332600,0.068696,4.596240,0.383422,-0.635300,-0.670360
2187,-1.335790,0.057485,4.605040,0.383422,-0.635300,-0.670360
2188,-1.444630,0.333033,4.603390,-0.628868,0.399997,-0.666729
2189,-1.436070,0.344624,4.602270,0.373097,0.600510,-0.707239
2190,-1.434110,0.333054,4.593480,0.373097,0.600510,-0.707239
2191,-1.434310,0.335124,4.613300,0.984885,0.173021,-0.008132
2192,-1.439840,0.138917,4.608820,0.687360,0.185537,-0.702220
2193,-1.450460,0.143895,4.599740,0.687360,0.185537,-0.702220
2194,-1.443670,0.152614,4.608690,0.687360,0.185537,-0.702220
2195,-1.334290,0.066999,4.616020,0.971902,-0.226632,0.063593
2196,-1.155480,0.054081,4.605100,0.186630,0.328438,-0.925904
2197,-1.160980,0.057195,4.618270,-0.232152,0.920395,-0.314609
2198,-1.151370,0.047485,4.623440,0.978420,0.059413,-0.197898
2199,-1.421620,-0.019291,4.580980,0.536738,0.586173,-0.606888
2200,-1.415250,-0.031097,4.575210,0.448735,-0.276569,-0.849792
2201,-1.427340,-0.027761,4.567740,0.448735,-0.276569,-0.849792
2202,-1.222300,0.009228,4.598460,0.034262,0.638283,-0.769039
2203,-0.679996,-0.055950,2.328860,-0.277694,0.456008,-0.845543
2204,-0.672956,-0.066766,2.335470,0.405014,-0.804171,-0.435055
2205,-0.715383,-0.067115,2.353470,-0.303833,-0.623974,-0.719960
2206,-1.238570,-0.034976,4.563490,0.015929,-0.759324,-0.650517
2207,-0.642297,-0.079058,1.819800,-0.199312,-0.483913,-0.852117
2208,-0.651788,-0.068845,1.816220,-0.187651,0.487939,-0.852468
2209,-0.635051,-0.069047,1.812420,-0.187651,0.487939,-0.852468
2210,-0.047266,-0.075489,1.751020,0.111416,-0.671388,-0.732683
2211,-0.044449,-0.064818,1.741670,0.223954,0.246567,-0.942894
2212,-0.039892,-0.062558,1.756810,0.743105,0.591956,-0.312063
2213,-0.025621,-0.059444,1.969330,0.628583,0.036630,-0.776880
2214,-0.014619,-0.058640,1.978270,0.628583,0.036630,-0.776880
2215,-0.023947,-0.069279,1.979430,0.550209,-0.550812,-0.627596
2216,-1.139660,-0.030382,4.562530,0.391217,-0.510986,-0.765404
2217,-1.141010,-0.033153,4.576850,0.451556,-0.882975,-0.128266
2218,-1.150660,-0.024625,4.570090,-0.648256,-0.351847,-0.675254
2219,-0.906891,-0.022604,4.567040,-0.762967,0.376990,-0.525129
2220,-0.898071,-0.021427,4.555070,0.132045,0.256391,-0.957511
2221,-0.897440,-0.033985,4.565120,0.267570,-0.593832,-0.758795
2222,-1.508750,0.233100,4.593830,0.412729,0.299206,-0.860309
2223,-1.553190,0.066008,4.596520,0.400448,0.624683,-0.670383
2224,-1.347700,0.149864,4.600700,0.794512,-0.086496,-0.601057
2225,-1.339690,0.157286,4.610220,0.794512,-0.086496,-0.601057
2226,-1.340100,0.142888,4.611750,0.794512,-0.086496,-0.601057
2227,0.267490,0.545388,2.813330,0.262696,-0.855805,-0.445633
2228,0.238443,0.559240,2.806020,-0.991307,-0.126661,-0.035589
2229,0.250644,0.551100,2.792430,0.191576,-0.657594,-0.728607
2230,-1.855750,0.138055,4.579290,0.014588,-0.732597,-0.680506
2231,-2.050310,0.551819,4.542120,0.338349,-0.694874,-0.634563
2232,-2.044540,0.544081,4.553670,0.338349,-0.694874,-0.634563
2233,-2.056980,0.550825,4.559900,-0.555900,-0.791872,-0.252811
2234,-1.954890,0.241731,4.566830,0.067488,-0.798932,-0.597622
2235,-1.945640,0.249095,4.558030,0.744767,-0.336099,-0.576506
2236,-1.940630,0.241260,4.569070,0.744767,-0.336099,-0.576506
2237,-1.944160,0.253599,4.575690,0.920544,0.353052,-0.167189
2238,0.205282,0.093231,3.023410,-0.469175,0.861644,-0.193504
2239,0.216663,0.083932,3.023530,0.619868,0.755954,-0.210469
2240,0.203929,0.084793,2.989120,-0.235705,0.153638,-0.959603
2241,0.206514,0.073357,3.022440,-0.706451,-0.650412,-0.279089
2242,-2.249010,0.457365,4.533160,0.197778,-0.647372,-0.736066
2243,-2.259330,0.447356,4.539190,0.197778,-0.647372,-0.736066
2244,-2.260710,0.461799,4.540640,-0.528986,0.034584,-0.847925
2245,-2.254200,0.454998,4.551770,0.725624,-0.678225,0.116101
2246,-1.057170,-0.081493,1.537760,0.624819,0.298837,-0.721317
2247,-1.052320,-0.071117,1.546260,0.624819,0.298837,-0.721317
2248,-1.042860,-0.080976,1.550370,0.624819,0.298837,-0.721317
2249,-0.311797,-0.059707,2.206960,-0.905026,-0.046401,-0.422818
2250,-0.307929,-0.049768,2.197590,-0.316310,-0.034668,-0.948022
2251,-0.307121,-0.069719,2.198050,-0.316310,-0.034668,-0.948022
2252,-0.298248,-0.059255,2.202750,0.469329,-0.001352,-0.883023
2253,-0.825991,-0.055765,2.023390,0.342934,0.609994,-0.714355
2254,-0.821114,-0.065174,2.032950,0.743213,0.625778,0.236720
2255,-0.816355,-0.065738,2.019500,0.342934,0.609994,-0.714355
2256,-0.631514,-0.058520,1.939780,0.036235,0.638790,-0.768528
2257,-0.623037,-0.067831,1.932440,0.424623,0.028151,-0.904932
2258,-0.629656,-0.078365,1.940030,0.155983,-0.640102,-0.752289
2259,-0.650907,-0.072625,2.122680,0.190693,-0.071843,-0.979017
