vertex_index,x,y,z,nx,ny,nz
949,-2.945200,0.059299,4.476300,-0.018393,0.360888,-0.932428
950,-1.149070,0.448065,4.626380,-0.132242,-0.353936,0.925874
951,-1.154130,0.456003,4.615790,-0.839933,0.536187,-0.083766
952,-1.147220,0.447852,4.606480,0.040000,-0.373636,-0.926713
953,-1.350720,-0.033695,4.549820,-0.084661,0.110899,-0.990219
954,-1.349190,-0.044235,4.559380,0.078012,-0.996168,0.039543
955,-1.357560,-0.031289,4.564280,-0.771098,0.347227,0.533705
956,-1.247320,0.337417,4.609670,0.499105,-0.866416,0.014759
957,-1.639640,0.650032,4.573240,0.507464,-0.859945,0.054532
958,-1.647380,0.655822,4.562760,-0.357022,-0.072975,-0.931241
959,-1.640260,0.664262,4.572590,0.392027,0.919528,-0.027981
960,-1.238280,0.050163,4.601220,0.415234,0.602637,-0.681476
961,-1.238250,0.037468,4.608420,0.591366,-0.806064,-0.023378
962,-1.251630,0.042692,4.605850,-0.950098,-0.101484,-0.294983
963,-1.043250,0.243727,4.626990,0.792921,-0.607480,0.047367
964,-1.057050,0.246727,4.626160,-0.965168,-0.255031,-0.058395
965,-1.048360,0.252639,4.616690,0.124545,0.368832,-0.921114
966,-1.049560,0.252628,4.636620,0.013052,0.367585,0.929898
967,-0.948733,0.144836,4.643940,-0.161396,-0.323813,0.932253
968,-0.941217,0.152885,4.634280,0.770068,0.633757,-0.073119
969,-0.955827,0.152231,4.633360,-0.888039,0.433903,-0.152037
970,-0.943503,0.140346,4.627050,0.317403,-0.664229,-0.676797
971,1.456040,0.449286,2.825410,0.184812,-0.424241,-0.886490
972,1.460920,0.457489,2.836020,0.874855,0.464298,0.138041
973,1.452290,0.450518,2.845000,-0.164165,-0.309643,0.936574
974,-0.664228,0.045446,4.643230,-0.288688,-0.603706,-0.743100
975,-1.065150,0.134810,4.623090,-0.729965,-0.662812,-0.166826
976,-1.051350,0.137313,4.620630,0.894932,-0.232732,-0.380700
977,-1.058800,0.139370,4.635000,0.105267,-0.016281,0.994311
978,-0.351402,0.466330,4.681380,-0.149098,-0.247560,0.957332
979,-0.341597,0.469199,4.670880,0.999514,0.023919,-0.019973
980,-0.354727,0.475167,4.670470,-0.623323,0.778599,-0.072473
981,-1.040570,0.442864,4.621420,0.316131,-0.944564,0.088657
982,-1.440740,0.557895,4.596980,0.951127,0.230471,0.205526
983,-1.454600,0.561039,4.595160,-0.711936,0.702231,0.004222
984,-1.452260,0.549670,4.603560,-0.272222,-0.566984,0.777448
985,-1.329500,0.432534,4.595990,0.514126,-0.624955,-0.587457
986,-1.256390,0.148176,4.608490,0.998134,-0.061043,0.001592
987,-1.269090,0.156914,4.610610,-0.322305,0.915619,0.240335
988,-1.271220,0.142510,4.616100,-0.451453,-0.566568,0.689341
989,-1.048430,0.352710,4.626380,0.019375,0.988881,-0.147442
990,-1.448360,0.144673,4.619510,-0.280954,-0.051519,0.958338
991,-1.443670,0.152614,4.608690,0.218193,0.973976,-0.061335
992,-1.450460,0.143895,4.599740,-0.475207,-0.123496,-0.871164
993,0.646966,2.206160,4.601060,0.798192,-0.559980,0.222063
994,0.649990,2.238440,4.622120,0.825421,0.000254,0.564518
995,0.637323,2.232440,4.619290,-0.838878,-0.123345,0.530161
996,-1.530530,0.139519,4.614580,0.218326,-0.055256,0.974310
997,-1.536540,0.132836,4.602990,-0.444621,-0.886229,-0.130038
998,-1.527030,0.140637,4.595000,0.542396,0.048267,-0.838735
999,-0.031753,0.623503,4.688510,-0.058875,0.998059,-0.020273
1000,-0.035090,0.613773,4.678790,-0.348840,-0.214219,-0.912371
1001,-0.035060,0.614181,4.698630,-0.346074,-0.176496,0.921456
1002,-0.374358,0.144736,4.687710,0.133756,-0.008748,0.990976
1003,-0.381614,0.150093,4.675600,-0.719649,0.640751,-0.267476
1004,-0.378289,0.135361,4.675840,-0.259201,-0.945754,-0.195869
1005,-1.240320,0.241139,4.611950,0.453028,-0.890716,-0.037291
1006,-1.247890,0.247570,4.622190,-0.373766,-0.052037,0.926062
1007,-1.247740,0.248476,4.602220,-0.359600,0.032290,-0.932548
1008,-1.240620,0.255389,4.612600,0.408713,0.911559,0.044869
1009,-0.850647,0.048997,4.621300,-0.213689,0.704507,-0.676762
1010,-0.853829,0.034343,4.626010,-0.588553,-0.759916,-0.275922
1011,-0.850021,0.042351,4.638980,-0.158146,0.088105,0.983477
1012,-1.848450,0.144663,4.590440,-0.038929,0.316056,0.947942
1013,-1.841620,0.137296,4.580410,0.850987,-0.524366,0.029359
1014,-1.846800,0.146231,4.570680,0.113726,0.461359,-0.879894
1015,-0.839615,0.040695,4.628160,0.995445,-0.082494,-0.047794
1016,-1.449000,0.553085,4.584630,0.028357,-0.251901,-0.967337
1017,-1.063270,0.148324,4.619000,-0.309560,0.814766,-0.490233
1018,-0.567628,0.242121,4.648770,0.000015,0.372361,-0.928088
1019,-0.574128,0.232199,4.658470,-0.740555,-0.670769,-0.040579
1020,-0.569435,0.242932,4.668360,-0.166588,0.446764,0.879006
1021,-1.507400,0.239713,4.612030,-0.496474,-0.271558,0.824482
1022,-1.508750,0.233100,4.593830,-0.306624,-0.649308,-0.695975
1023,-1.897440,-0.036830,4.556960,0.996224,0.009994,0.086241
1024,-1.908070,-0.046202,4.557300,-0.361974,-0.927405,0.094309
1025,-1.907300,-0.034457,4.547060,-0.285307,0.243599,-0.926962
1026,-1.907120,-0.029671,4.564440,-0.239932,0.647011,0.723746
1027,-3.134770,0.343839,4.479970,-0.277395,0.003110,0.960751
1028,-3.126090,0.351126,4.468540,0.618224,0.754958,-0.218716
1029,-3.140320,0.345257,4.463800,-0.761546,0.133868,-0.634135
1030,-2.471510,1.359680,4.505450,-0.818465,-0.081880,0.568693
1031,-2.436040,1.348870,4.513710,0.086271,-0.323740,0.942205
1032,-2.447680,0.945484,4.524670,-0.086621,-0.268518,0.959372
1033,-2.439360,0.951537,4.514530,0.918986,0.393664,0.022222
1034,-2.453560,0.952042,4.513470,-0.874702,0.471263,-0.113175
1035,-2.446270,0.943326,4.504860,0.044455,-0.468967,-0.882096
1036,-1.334290,0.066999,4.616020,0.237195,0.129282,0.962821
1037,-1.343760,0.069724,4.605400,-0.858694,0.511601,-0.030147
1038,-1.335790,0.057485,4.605040,0.128669,-0.988967,-0.073405
1039,-2.530330,0.282531,4.524310,0.883821,0.437732,0.165078
1040,-2.544610,0.269599,4.527850,-0.433327,-0.755242,0.491770
1041,-2.538810,0.274396,4.514590,0.126921,-0.389762,-0.912128
1042,-0.808539,1.079380,4.653380,-0.900031,-0.177502,-0.398042
1043,-0.799386,1.073180,4.663510,0.020626,-0.753576,0.657037
1044,-0.800241,1.104480,4.671170,0.169424,0.236607,0.956720
1045,-1.367320,0.631573,4.604970,-0.478139,0.303438,0.824202
1046,-1.360400,0.619731,4.596580,-0.420156,-0.896499,-0.140566
1047,-1.328950,0.616748,4.600930,0.917064,-0.067763,0.392939
1048,-1.359410,0.635041,4.591770,0.135932,0.739384,-0.659420
1049,-2.053390,0.252332,4.567350,0.010910,0.439643,0.898107
1050,-2.053400,0.251110,4.547450,0.009988,0.326586,-0.945115
1051,-2.060940,0.244007,4.557880,-0.900696,-0.433571,0.027623
1052,0.119668,0.269805,4.330240,0.165619,-0.112439,0.979759
1053,0.127546,0.266756,4.318270,0.855522,-0.367835,-0.364388
1054,0.117954,0.277519,4.318180,-0.044998,0.859461,-0.509217
1055,-1.358760,0.547875,4.589880,-0.690297,-0.166928,-0.704007
1056,-1.334620,0.551291,4.594960,0.745979,0.001015,-0.665969
1057,-1.338770,0.544492,4.610780,0.423204,-0.594608,0.683623
1058,-2.041470,1.157000,4.536850,0.758268,0.540772,-0.364135
1059,-2.056450,1.155090,4.538580,-0.861725,0.444054,-0.245449
1060,-2.048770,1.150980,4.551030,0.051580,-0.041183,0.997819
1061,-0.769819,0.996844,4.642900,0.459356,0.884505,-0.081499
1062,-0.781636,0.988980,4.644670,-0.982049,-0.131082,0.135636
1063,-0.769473,0.986812,4.653100,0.355819,-0.302546,0.884228
1064,-1.234380,0.581022,4.601610,0.900181,-0.433730,-0.039397
1065,-1.147620,0.625239,4.616270,0.772400,0.232236,0.591155
1066,-1.161020,0.629260,4.610100,-0.649210,0.760517,-0.011810
1067,-1.160890,0.614431,4.613810,-0.503335,-0.794205,0.340429
1068,-1.233320,0.596435,4.601160,0.720021,-0.693738,0.017274
1069,-1.238730,0.618283,4.603250,0.469453,0.321111,0.822497
1070,-1.252250,0.619388,4.610950,-0.513028,0.446798,0.732921
1071,-1.151940,0.621307,4.600710,0.351651,-0.150640,-0.923931
1072,-1.206890,0.632797,4.590640,0.935624,0.280542,-0.214252
1073,-1.244820,0.452318,4.606040,0.891156,0.451926,0.040051
1074,-1.258970,0.451879,4.605110,-0.911300,0.404137,-0.078770
1075,-1.252470,0.445282,4.615860,-0.054719,-0.322040,0.945143
1076,-1.209490,0.640581,4.607620,0.381844,0.250366,0.889670
1077,-1.021480,0.617958,4.620420,0.775454,-0.630194,0.039078
1078,-1.372460,0.626757,4.588590,-0.740777,-0.148248,-0.655188
1079,-1.332470,0.607615,4.611310,0.086934,-0.377104,0.922082
1080,-1.328890,0.605823,4.591740,0.413407,-0.578602,-0.703075
1081,-1.251140,0.444408,4.595930,0.069240,-0.403287,-0.912450
1082,-1.255430,0.739150,4.622910,0.206064,0.506972,0.836969
1083,-1.254280,0.742497,4.607160,0.310772,0.809223,-0.498578
1084,-1.222700,-0.002824,4.588440,0.438563,-0.460257,-0.771898
1085,-1.227890,-0.003754,4.605240,-0.057334,-0.549379,0.833604
1086,-1.236470,0.004398,4.593820,-0.930473,0.243675,-0.273573
1087,-2.752640,0.066081,4.510210,-0.181225,0.970259,0.160486
1088,-1.464340,0.250617,4.602520,-0.167153,0.899485,0.403716
1089,0.028494,0.395580,4.699580,0.806849,0.575066,-0.135257
1090,0.018893,0.393925,4.710610,-0.271038,0.287712,0.918564
1091,0.021710,0.383293,4.701650,-0.014153,-0.992021,0.125274
1092,-1.148790,0.236807,4.620340,0.095815,-0.939480,0.328932
1093,-1.142540,0.251294,4.620240,0.796741,0.470970,0.378669
1094,-1.158050,0.253766,4.618740,-0.758732,0.625686,0.181226
1095,-1.150370,0.246010,4.609590,-0.074514,-0.134186,-0.988151
1096,-1.238570,-0.034976,4.563490,0.022430,-0.954373,0.297774
1097,-1.222300,0.009228,4.598460,0.554467,0.803775,0.215667
1098,-2.814730,0.465790,4.495000,0.530976,-0.644836,-0.549774
1099,-2.824940,0.506054,4.493310,0.005453,-0.173516,-0.984816
1100,-2.815360,0.479367,4.504220,0.656947,0.435525,0.615418
1101,-2.982880,0.411029,4.479860,0.154255,0.870865,-0.466689
1102,-2.987330,0.409926,4.499220,-0.023810,0.941502,0.336167
1103,-1.519790,0.083760,4.593730,0.243234,0.485689,-0.839609
1104,-1.530510,0.078889,4.602270,-0.997038,0.044660,-0.062617
1105,-1.521170,0.080394,4.613330,0.115079,0.173192,0.978142
1106,-1.341590,-0.028898,4.563400,0.752711,0.525439,0.396661
1107,-1.517690,0.072008,4.601990,0.583818,-0.806007,-0.097515
1108,-1.041010,-0.080028,1.856830,-0.074887,-0.866882,0.492856
1109,-1.047830,-0.070732,1.844430,-0.715073,0.046367,-0.697510
1110,-1.033590,-0.070797,1.848100,0.871424,0.055711,-0.487357
1111,-1.040290,-0.063225,1.858790,-0.003826,0.754112,0.656734
1112,-2.843130,0.169322,4.501880,-0.276097,0.862480,0.424144
1113,-2.869060,0.143269,4.487960,-0.099034,0.089366,-0.991063
1114,-2.875000,0.147073,4.501150,-0.739945,0.395877,0.543841
1115,-2.860680,0.137327,4.498830,-0.547530,-0.828228,0.119368
1116,-3.045770,0.431616,4.479070,0.085170,-0.982050,0.168294
1117,-3.040700,0.444777,4.477080,0.772559,0.630762,-0.072746
1118,-3.050910,0.443437,4.486920,-0.407035,0.313492,0.857931
1119,-3.050080,0.440158,4.467400,-0.330344,0.010798,-0.943799
1120,-3.199920,0.661900,4.453450,-0.001492,0.999590,-0.028593
1121,-3.204550,0.650972,4.463180,-0.431276,-0.197333,0.880375
1122,-3.192370,0.648549,4.454150,0.855110,-0.515947,0.050849
1123,-2.913120,-0.015383,4.495630,0.021696,-0.241177,0.970238
1124,-2.906860,-0.004492,4.483260,0.589025,0.770967,-0.242197
1125,-2.923050,-0.011404,4.484140,-0.971413,0.156683,-0.178347
1126,-2.859940,-0.004182,4.488750,-0.852797,0.486497,0.189889
1127,-2.845720,-0.005056,4.487170,0.888491,0.458688,0.013790
1128,-2.853330,-0.010932,4.476540,-0.087587,-0.224769,-0.970468
1129,-2.851470,-0.015109,4.495610,0.083918,-0.610063,0.787897
1130,-2.833390,0.162640,4.493310,0.581047,-0.116695,-0.805461
1131,-0.648147,-0.065674,2.028270,-0.455593,-0.250390,0.854248
1132,-0.648348,-0.066866,2.012620,-0.565532,-0.429898,-0.703819
1133,-0.633091,-0.065323,2.015950,0.934067,-0.218040,-0.282804
1134,-3.138330,0.049215,4.467320,0.378800,0.852705,-0.359730
1135,-2.910260,-0.019295,4.481070,0.360068,-0.740152,-0.567914
1136,-2.828930,0.472081,4.498530,-0.916533,-0.399917,-0.005801
1137,-2.829800,0.508311,4.512520,-0.561962,0.013500,0.827053
1138,-2.455410,0.345573,4.526680,-0.893476,-0.446462,-0.048719
1139,-2.448890,0.352989,4.537120,-0.041671,0.363795,0.930546
1140,-2.448070,0.353501,4.517220,0.034202,0.411423,-0.910803
1141,-2.441060,0.345327,4.527270,0.892228,-0.450871,0.025381
1142,-3.137400,0.538827,4.478440,-0.020800,0.101332,0.994635
1143,-3.143290,0.532830,4.465670,-0.713626,-0.588974,-0.379271
1144,-3.128150,0.533613,4.467650,0.898382,-0.421140,-0.124704
1145,-2.836420,0.162722,4.513040,0.225976,-0.168719,0.959411
1146,-2.829190,0.170965,4.504020,0.821787,0.556083,0.124247
1147,-2.551690,0.455294,4.522720,-0.332251,0.695905,0.636652
1148,-2.553580,0.442786,4.516070,-0.788313,-0.606740,0.102128
1149,-2.539320,0.442925,4.517040,0.879023,-0.442664,0.177111
1150,-2.545950,0.449713,4.506160,0.194203,0.258344,-0.946332
1151,-2.052000,0.942279,4.547310,-0.363703,-0.931121,0.027078
1152,-2.053400,0.956618,4.547210,-0.521652,0.853045,0.013899
1153,-2.045450,0.949850,4.536950,0.340722,0.020202,-0.939947
1154,-2.150000,0.949249,4.548350,-0.067320,0.487354,0.870605
1155,-2.142350,0.940204,4.540060,0.868953,-0.474958,0.139050
1156,-2.148100,0.946955,4.528640,0.108696,0.274848,-0.955324
1157,-3.127790,0.335164,4.469760,0.442761,-0.891822,-0.092827
1158,-2.759940,0.163687,4.505950,-0.467568,0.880927,-0.073125
1159,-2.759260,0.149560,4.506080,-0.445522,-0.892799,-0.066488
1160,-2.753190,0.156141,4.517030,0.255720,-0.003693,0.966744
1161,-2.750190,0.156101,4.497420,0.532996,-0.007390,-0.846085
1162,-2.946530,0.138214,4.499260,-0.013153,0.205582,0.978551
1163,-2.944770,0.143617,4.481330,0.150587,0.708172,-0.689794
1164,-2.954230,0.133171,4.487120,-0.923107,-0.333608,-0.191254
1165,-2.939330,0.130032,4.487640,0.757990,-0.641390,-0.118618
1166,-3.203740,0.650420,4.444000,-0.355926,-0.248526,-0.900861
1167,-3.144540,0.261214,4.467580,0.210770,-0.960223,0.183159
1168,-2.819420,0.464609,4.510180,0.015229,-0.574229,0.818553
1169,-2.642000,0.841072,4.516690,0.143393,-0.101151,0.984483
1170,-2.638670,0.836755,4.497980,0.450472,-0.499214,-0.740176
1171,-2.641110,0.850599,4.504500,0.274639,0.946520,-0.169331
1172,-3.139420,0.547470,4.463560,-0.197762,0.856702,-0.476395
1173,-3.066080,0.357068,4.480170,-0.270577,-0.962637,0.010884
1174,-3.134800,0.458178,4.474120,-0.073655,-0.378925,0.922492
1175,-3.140010,0.467257,4.464200,-0.770041,0.637936,0.008568
1176,-3.135180,0.457993,4.454260,-0.108735,-0.395938,-0.911817
1177,-3.063810,0.741801,4.467300,-0.385336,-0.902914,-0.190426
1178,-1.745960,1.151800,4.558830,0.902383,0.408232,-0.138028
1179,-1.759610,1.139480,4.554070,-0.360640,-0.731687,-0.578422
1180,-1.760480,1.153170,4.559020,-0.626828,0.760132,-0.171131
1181,-1.755550,1.143830,4.569080,0.017150,-0.376333,0.926326
1182,-1.954890,0.241731,4.566830,-0.899506,-0.434505,-0.045756
1183,-1.944160,0.253599,4.575690,0.168228,0.661788,0.730573
1184,-1.945640,0.249095,4.558030,0.046799,0.319032,-0.946588
1185,-2.750900,1.452890,4.465150,0.081333,-0.264091,-0.961062
1186,-2.752950,1.450420,4.484830,-0.108695,-0.492741,0.863361
1187,-2.758910,1.459820,4.475280,-0.867559,0.496527,-0.028308
1188,-3.211430,0.770571,4.462630,-0.705973,0.065392,0.705213
1189,-3.198550,0.777296,4.456340,0.569204,0.808941,0.147043
1190,-3.205650,0.769833,4.444320,-0.172596,-0.002719,-0.984989
1191,-3.201640,1.057030,4.448480,0.344686,-0.938671,0.009425
1192,-2.819110,0.513545,4.504250,0.743608,0.654258,0.137815
1193,-2.732520,0.449779,4.496460,0.055672,-0.673806,-0.736808
1194,-2.740740,0.461474,4.502650,-0.889459,0.072956,-0.451154
1195,-2.725990,0.460806,4.503920,0.871781,0.291293,-0.393886
1196,-2.733880,0.455062,4.515070,-0.064686,-0.386564,0.919991
1197,-2.979180,0.841827,4.469880,-0.587821,-0.808813,-0.016982
1198,-2.970550,0.847709,4.460020,0.370166,-0.046964,-0.927778
1199,-2.970540,0.847279,4.479980,0.370876,-0.086831,0.924614
1200,-2.772710,0.276204,4.504440,-0.059200,0.852551,0.519280
1201,-3.125870,0.464425,4.463960,0.966734,0.254953,-0.020584
1202,-3.203470,0.156719,4.476380,-0.145899,0.116964,0.982361
1203,-3.195730,0.162926,4.463270,0.614520,0.725219,-0.310518
1204,-3.210520,0.156123,4.461020,-0.842756,0.058127,-0.535148
1205,-3.053740,0.056562,4.485070,-0.264413,0.930670,0.252861
1206,-2.253470,0.350367,4.532290,0.010890,0.293696,-0.955837
1207,-2.246360,0.344212,4.543310,0.921543,-0.378979,0.084462
1208,-2.260760,0.342629,4.542880,-0.843799,-0.535961,0.027350
1209,-2.870800,0.050464,4.492530,-0.731636,-0.528758,-0.430260
1210,-2.865920,0.058775,4.503410,-0.393621,0.359250,0.846169
1211,-2.859420,0.064638,4.491810,0.335078,0.799921,-0.497845
1212,-0.669919,-0.089578,1.449280,0.333960,-0.942441,0.016572
1213,-0.677757,-0.079561,1.442270,-0.526546,-0.019882,-0.849914
1214,-0.668830,-0.069726,1.448140,0.434810,0.896113,-0.089005
1215,-1.668450,-0.028295,4.541180,-0.508052,0.706609,0.492531
1216,-2.254310,0.352700,4.551950,-0.066612,0.508872,0.858261
1217,-2.440410,0.642463,4.510080,0.132196,0.285960,-0.949079
1218,-2.436000,0.634411,4.520890,0.758311,-0.647150,0.078486
1219,-2.449740,0.637819,4.520110,-0.980652,-0.194532,-0.021877
1220,-2.819690,0.071115,4.513530,0.017650,-0.049345,0.998626
1221,-2.813440,0.065035,4.497490,0.602864,-0.618682,-0.503773
1222,-2.817530,0.080876,4.500280,0.237840,0.935211,-0.262322
1223,-2.155890,0.152561,4.564870,-0.836384,0.114430,0.536067
1224,-2.142740,0.143513,4.562460,0.434812,-0.826318,0.357963
1225,-2.143210,0.157852,4.560120,0.482369,0.864979,0.138317
1226,-1.652410,0.048835,4.592040,-0.232683,0.010448,0.972496
1227,-1.646120,0.057789,4.579200,0.378379,0.886770,-0.265459
1228,-1.658250,0.046512,4.575970,-0.793277,-0.212589,-0.570541
1229,-1.434620,0.250437,4.597750,0.638980,0.682371,-0.355069
1230,-1.509200,0.248011,4.598800,-0.462230,0.717997,-0.520408
1231,-0.448394,0.252497,4.656930,-0.515378,-0.055187,-0.855184
1232,-0.446349,0.253426,4.676460,-0.326679,0.030436,0.944645
1233,-0.438774,0.260794,4.665420,0.461827,0.882372,-0.090194
1234,-1.358720,0.027548,4.596660,0.784096,0.572638,0.239330
1235,-0.741364,-0.079610,1.835900,0.173290,-0.916941,0.359431
1236,-0.737816,-0.069601,1.826510,0.698971,0.021206,-0.714835
1237,-0.742357,-0.059647,1.835520,0.080803,0.942578,0.324064
1238,-0.553275,-0.085761,1.556400,0.044072,-0.997198,0.060442
1239,-0.561264,-0.072641,1.552040,-0.773565,0.498098,-0.391786
1240,-0.545859,-0.075562,1.549020,0.735566,0.188146,-0.650803
1241,-0.533244,-0.073398,1.627010,0.909869,-0.002137,-0.414891
1242,-0.547647,-0.073720,1.626690,-0.885594,-0.042688,-0.462493
1243,-0.540944,-0.063212,1.633920,-0.031354,0.943571,0.329681
1244,-0.540520,-0.083135,1.634950,0.007989,-0.905050,0.425229
1245,-0.749648,-0.061437,2.110190,-0.876987,0.121786,-0.464825
1246,-0.838270,-0.058029,1.930270,0.295164,0.942001,0.159724
1247,-0.845709,-0.067977,1.922510,-0.585511,-0.050450,-0.809093
1248,-0.846512,-0.070065,1.936980,-0.516717,-0.243447,0.820815
1249,-0.751146,-0.070174,1.831300,-0.994343,-0.051253,-0.093035
1250,-0.853118,-0.067027,1.654690,0.316774,0.842630,0.435464
1251,-0.853973,-0.075987,1.643570,0.328018,-0.064218,-0.942486
1252,-0.866928,-0.075318,1.649610,-0.997719,0.019823,-0.064527
1253,-0.568805,-0.067617,1.929010,-0.365868,-0.041217,0.929754
1254,-0.561045,-0.076876,1.921440,0.457320,-0.888618,-0.034864
1255,-0.562809,-0.056997,1.921620,0.293648,0.955741,-0.018163
1256,0.197161,0.435028,2.916160,-0.971179,-0.166171,0.170876
1257,0.208262,0.434193,2.907010,0.075467,-0.338419,-0.937964
1258,0.216733,0.432705,2.918570,0.836765,-0.380761,0.393503
1259,0.143964,0.456637,3.521600,-0.945982,0.079051,0.314435
1260,0.154955,0.462488,3.510940,0.110290,0.667142,-0.736721
1261,0.154929,0.448379,3.515770,0.135945,-0.937335,-0.320814
1262,0.108501,0.533608,4.457950,-0.118520,-0.684297,-0.719507
1263,0.110175,0.547027,4.462840,0.084323,0.979928,-0.180639
1264,0.119497,0.537299,4.467850,0.918682,-0.209077,0.335127
1265,0.341483,-0.083636,0.548741,0.198581,0.962187,0.186443
1266,0.349095,-0.094710,0.542519,0.856638,-0.282666,-0.431591
1267,0.334635,-0.094395,0.541891,-0.656672,-0.346798,-0.669711
1268,-0.661227,-0.085794,1.544160,-0.004739,-0.906207,0.422808
1269,-0.745574,-0.051236,2.242560,-0.467081,0.842622,-0.268000
1270,-0.734650,-0.060399,2.240580,0.767831,-0.002961,-0.640645
1271,-0.743729,-0.070717,2.244860,-0.296980,-0.953242,-0.055966
1272,-0.340968,-0.091167,0.955544,0.541231,-0.006802,0.840847
1273,-0.341906,-0.090415,0.940965,0.622267,0.090576,-0.777547
1274,-0.352946,-0.082872,0.946934,-0.611647,0.791047,0.011520
1275,-0.351834,-0.100237,0.945316,-0.492868,-0.858647,-0.140737
1276,-0.740809,-0.086573,1.541690,0.069848,-0.979461,0.189148
1277,-0.734701,-0.076335,1.533480,0.665746,0.298502,-0.683870
1278,-0.739955,-0.075347,1.550770,0.121545,0.350713,0.928562
1279,-0.840300,-0.051629,2.280130,-0.042313,0.994569,-0.095089
1280,-0.833178,-0.064019,2.286910,0.726558,-0.268604,0.632429
1281,-0.837475,-0.066439,2.271880,0.224730,-0.457956,-0.860100
1282,-0.781160,-0.018142,4.575530,0.093516,0.352107,-0.931276
1283,-0.759457,-0.008559,4.599610,0.884841,0.416103,-0.209561
1284,-0.782860,-0.034102,4.583580,-0.051373,-0.975338,-0.214655
1285,-0.024068,0.611623,4.688740,0.851220,-0.524726,0.009330
1286,0.451858,0.651140,2.829530,-0.365033,0.037122,0.930254
1287,0.459714,0.657254,2.819440,0.515494,0.856860,-0.007518
1288,0.451589,0.651125,2.809580,-0.390192,0.035751,-0.920039
1289,0.458826,0.643111,2.819460,0.369247,-0.929320,-0.004526
1290,0.440476,-0.072359,1.746740,-0.415135,-0.877143,-0.241418
1291,-0.853009,-0.018710,4.617290,0.288644,-0.642547,0.709801
1292,-0.850453,-0.006403,4.602060,0.524448,0.492364,-0.694645
1293,-0.859406,-0.005227,4.614310,-0.376274,0.750362,0.543484
1294,-0.451917,0.358063,4.656440,-0.206784,0.028090,-0.977983
1295,-0.445919,0.350761,4.667230,0.474634,-0.879420,0.036640
1296,-0.455189,0.357113,4.676140,-0.511552,-0.060404,0.857127
1297,-0.467155,0.031686,4.655710,-0.783947,-0.504841,0.361334
1298,-0.454225,0.032024,4.649290,0.633516,-0.687421,-0.355119
1299,-0.454438,0.042354,4.659380,0.432290,0.521487,0.735647
1300,-0.633596,-0.016088,4.577390,-0.259518,0.871734,-0.415607
1301,-0.655072,0.165677,4.645000,0.041095,-0.550981,-0.833505
1302,-0.661623,0.176957,4.652010,-0.731760,0.638158,-0.239336
1303,-0.648043,0.173371,4.654820,0.968539,0.225477,0.105318
1304,-0.658055,0.169483,4.664300,-0.234723,-0.198607,0.951557
1305,-0.461053,0.043487,4.643760,-0.208235,0.608325,-0.765884
1306,-0.263130,0.858954,4.693100,0.063180,0.913734,-0.401370
1307,-0.271989,0.845718,4.690110,-0.712417,-0.329902,-0.619376
1308,-0.269234,0.853564,4.707110,-0.455230,0.337839,0.823790
1309,-0.367031,0.148574,4.671970,0.780858,0.337997,-0.525375
1310,-1.291690,0.711594,4.595660,-0.969670,-0.226898,0.090866
1311,-0.324335,0.966773,4.693270,0.777751,0.628571,-0.001290
1312,-0.330220,0.953449,4.692910,0.155787,-0.986611,-0.048271
1313,-0.336832,0.962570,4.683670,-0.486039,0.136756,-0.863171
1314,-0.767480,0.339890,4.643300,-0.623081,-0.782075,0.011354
1315,-1.032650,0.550678,4.610210,0.058386,-0.343308,-0.937406
1316,-1.024870,0.556805,4.622170,0.942154,0.268897,0.200100
1317,-1.036210,0.548963,4.629310,-0.269560,-0.501165,0.822296
1318,-1.154960,0.537889,4.612160,-0.943933,-0.321098,-0.076720
1319,-1.144440,0.544647,4.602980,0.158386,0.350424,-0.923102
1320,-1.139620,0.536285,4.613810,0.811213,-0.573106,0.116114
1321,-1.146310,0.545740,4.622370,-0.016120,0.454910,0.890391
1322,0.084908,1.359250,4.215930,-0.534015,-0.300429,-0.790298
1323,0.098485,1.357500,4.224100,0.668811,0.731766,-0.131184
1324,0.115745,1.328670,4.232410,0.252961,-0.692490,-0.675624
1325,-0.278664,1.137900,4.686770,-0.815986,-0.538544,-0.210088
1326,-0.269657,1.153150,4.694420,0.015212,0.868386,0.495655
1327,-0.266250,1.145770,4.680800,0.387651,0.220777,-0.894977
1328,0.259548,0.657529,2.810160,-0.199715,0.978734,0.046843
1329,0.236620,0.652724,2.785910,-0.085775,-0.152371,-0.984594
1330,0.234686,0.661813,2.797570,-0.379183,0.924789,-0.031394
1331,0.229493,0.649163,2.803530,-0.720210,-0.476674,0.504064
1332,-0.876898,1.142010,4.645800,-0.932179,-0.165118,-0.322146
1333,-0.241025,0.153867,4.696700,0.060190,-0.379876,0.923077
1334,-0.241518,0.153635,4.676810,0.014617,-0.401383,-0.915794
1335,-0.234694,0.162567,4.686490,0.835262,0.549193,-0.026902
1336,-0.235095,0.838608,4.699300,0.961934,0.253463,0.102174
1337,-0.250173,0.827858,4.705000,-0.179758,-0.743639,0.643963
1338,-2.647480,1.459830,4.482980,0.964425,0.255610,0.067442
1339,-2.656640,1.454870,4.492630,-0.151896,-0.276388,0.948966
1340,-2.654820,1.453200,4.472790,0.017827,-0.432326,-0.901541
1341,-0.647217,0.282486,4.650140,0.859644,0.506948,-0.063375
1342,0.137328,0.389305,4.245910,0.982817,0.162709,-0.087156
