face_index,centroid_x,centroid_y,centroid_z,normal_x,normal_y,normal_z
316,-3.131400,0.343849,4.467367,0.354228,-0.108717,-0.928818
317,-2.756463,0.156449,4.503150,-0.675077,-0.039274,-0.736702
318,-2.754213,0.153934,4.506843,0.642999,-0.759321,0.099917
319,-2.754440,0.158643,4.506800,0.664056,0.740955,0.100078
320,-2.946110,0.135607,4.485363,-0.061574,-0.440635,-0.895572
321,-2.943543,0.137288,4.489410,0.865902,0.449079,0.220321
322,-2.983433,0.400422,4.490130,0.957746,0.172714,0.229983
323,-2.986020,0.389116,4.486550,0.262628,-0.315976,-0.911694
324,-2.816503,0.469922,4.503133,0.948206,-0.147170,0.281507
325,-2.640593,0.842809,4.506390,0.983191,0.101953,0.151464
326,-3.143517,0.269732,4.464657,0.889293,-0.240367,-0.389079
327,-2.835237,0.167642,4.499737,0.001232,0.789296,-0.614012
328,-3.062047,0.362615,4.479913,0.805223,-0.588784,-0.070347
329,-3.136953,0.537971,4.465627,0.136611,-0.176600,-0.974756
330,-3.060170,0.749549,4.465513,-0.408278,-0.018649,-0.912667
331,-3.058733,0.747251,4.469677,0.642102,-0.716759,0.271961
332,-3.198677,0.653623,4.450533,0.657346,0.336373,-0.674351
333,-1.755350,1.148150,4.557307,0.019884,0.341083,-0.939823
334,-1.753707,1.145037,4.560660,0.662254,-0.748329,0.037740
335,-2.733083,0.457353,4.501010,0.096639,0.517823,-0.850012
336,-2.730797,0.455216,4.505150,0.762545,-0.605565,0.227633
337,-3.134990,0.539970,4.469883,0.700825,0.654033,0.284754
338,-2.973423,0.845605,4.469960,0.548761,-0.835779,-0.018280
339,-2.763610,0.269323,4.498767,0.394905,0.836149,-0.380663
340,-3.133687,0.463225,4.460807,0.140887,0.757466,-0.637493
341,-3.131950,0.460199,4.464113,0.570712,-0.821144,-0.003271
342,-3.049763,0.048133,4.480103,0.428077,0.600145,-0.675705
343,-2.253530,0.345736,4.539493,0.108008,-0.836651,-0.536981
344,-2.760250,0.255445,4.505487,-0.180253,-0.882242,-0.434922
345,-0.672169,-0.079622,1.446563,0.606808,-0.078706,-0.790942
346,-2.831710,0.249982,4.493823,0.936261,0.051318,-0.347538
347,-2.251380,0.349093,4.542517,0.700489,0.711578,-0.054512
348,-2.442050,0.638231,4.517027,-0.173219,-0.822394,-0.541907
349,-2.816887,0.072342,4.503767,0.936994,0.190321,0.292952
350,-2.833000,0.165442,4.503457,0.810383,-0.572008,0.126831
351,-1.453340,0.247806,4.596057,-0.075512,0.860996,-0.502974
352,-1.490510,0.245968,4.600820,0.090266,-0.147990,-0.984861
353,-1.364703,0.022251,4.591330,0.718514,-0.122755,-0.684594
354,-0.553466,-0.077988,1.552487,-0.252378,-0.440065,-0.861770
355,-0.540612,-0.070110,1.629207,0.005721,0.564339,-0.825523
