face_index,centroid_x,centroid_y,centroid_z,normal_x,normal_y,normal_z
988,-0.940971,0.233665,4.633820,0.894499,0.434689,0.104482
989,-0.565881,0.351043,4.651213,-0.799333,0.360362,-0.480838
990,0.076215,0.161055,4.696560,-0.598265,0.027947,-0.800811
991,0.064469,0.159598,4.700900,-0.086663,0.501683,-0.860699
992,0.046890,0.253627,4.696907,0.272333,-0.320770,-0.907161
993,0.070663,0.353239,4.695687,0.976486,0.155860,0.148937
994,-0.455619,0.755577,4.679667,-0.520432,-0.834371,-0.181592
995,-0.156767,0.595633,4.681957,-0.973895,0.201931,0.103693
996,-0.150607,0.718186,4.687690,-0.024297,-0.977035,-0.211688
997,0.091195,0.152828,4.681953,0.784188,0.557673,-0.272120
998,0.086414,0.151479,4.682340,-0.866220,0.190962,-0.461731
999,0.048212,0.704524,4.681893,0.831549,0.220267,-0.509910
1000,0.046309,0.701501,4.686467,0.339397,-0.551957,0.761678
1001,0.043425,0.701254,4.681657,-0.485100,-0.622962,-0.613674
1002,0.044003,0.705358,4.684373,-0.549663,0.783705,0.289270
1003,0.077110,1.261603,4.163427,0.878352,-0.370884,0.301568
1004,-0.860191,0.246135,4.641790,-0.852014,0.053336,0.520794
1005,-0.788867,1.244157,4.648600,0.601310,-0.788102,-0.131614
1006,-0.792121,1.246603,4.652260,-0.492725,-0.083487,0.866171
1007,-0.793136,1.246803,4.646427,-0.757181,-0.031103,-0.652465
1008,-0.789298,1.249327,4.648853,0.550211,0.832320,-0.067169
1009,0.118952,0.532454,4.332813,0.226312,-0.006566,-0.974033
1010,-0.047863,0.237748,4.696803,-0.371506,-0.044569,0.927360
1011,0.043754,0.753776,4.718447,-0.607969,0.745687,0.272626
1012,0.106376,0.387910,4.500387,-0.755910,-0.005457,0.654653
1013,0.106200,0.539958,4.463340,-0.666263,0.327290,-0.670056
1014,-0.252089,0.436636,4.682460,0.637035,-0.770478,0.023432
1015,0.100260,1.439187,4.233537,0.016827,0.997824,-0.063757
1016,-1.457960,2.259690,4.586573,-0.380297,0.137243,-0.914625
1017,-1.459750,2.258547,4.592137,-0.841036,-0.156362,0.517889
1018,-1.455343,2.257407,4.590133,0.688045,-0.721987,0.073001
1019,-0.447161,0.816086,4.682353,-0.687813,0.630789,-0.359192
1020,-1.522730,1.117253,4.608077,0.889212,0.135859,0.436857
1021,1.255533,1.942543,4.828220,-0.135558,-0.915224,0.379459
1022,-0.749481,0.753815,4.661280,-0.667389,-0.706695,-0.234891
1023,1.568510,0.109286,2.846843,0.359541,-0.369177,-0.856994
1024,-0.454194,0.460111,4.661797,0.719323,0.693053,-0.047449
1025,-0.864528,0.162956,4.634773,0.054432,0.723720,-0.687944
1026,-0.746068,0.250700,4.646830,0.654780,0.655710,0.375909
1027,-0.748286,0.248936,4.642067,-0.124455,0.192343,-0.973404
1028,-0.751355,0.249067,4.647183,-0.912372,0.226448,0.341025
1029,-0.747543,0.245899,4.646070,0.301311,-0.931309,0.204632
1030,-0.666926,0.330944,4.649707,-0.449392,0.891823,0.051949
1031,-0.645229,0.449977,4.648100,-0.520502,-0.793209,-0.316065
1032,-0.644254,0.455167,4.647323,-0.220651,0.802075,-0.554968
1033,-0.643068,0.452797,4.651317,-0.081171,0.162413,0.983378
1034,1.067100,1.956440,4.815240,-0.222794,0.920263,0.321683
1035,-0.913372,1.166417,4.640430,-0.441189,0.894249,-0.075302
1036,-0.949433,0.551618,4.630617,0.717043,0.147589,0.681224
1037,-1.540857,0.896699,4.608507,-0.882626,-0.312766,0.350925
1038,-0.976623,0.632338,4.620557,0.211884,0.837673,-0.503397
1039,-0.950585,0.454949,4.624040,0.716563,-0.556661,-0.420316
1040,-1.533713,0.888449,4.603663,-0.141364,-0.223958,-0.964292
1041,-1.532190,0.898147,4.603577,0.164489,0.216722,-0.962276
1042,-1.144487,0.734210,4.624180,-0.593747,0.788470,0.160561
1043,-1.051873,0.041384,4.616293,-0.992012,-0.004868,0.126053
1044,-0.835962,0.334920,4.638817,-0.679166,-0.730556,0.070865
1045,-0.659844,0.631440,4.647793,0.059592,-0.154863,0.986137
1046,-0.556658,0.544321,4.656450,-0.861089,0.508416,-0.006182
1047,0.076469,1.338783,4.120447,0.390618,0.042638,-0.919565
1048,0.077705,1.337217,4.125453,0.494223,-0.659178,0.566770
1049,0.071887,1.337540,4.122997,-0.809858,-0.586395,0.016433
1050,0.074909,1.341050,4.124443,-0.080787,0.945390,0.315771
1051,-0.454547,0.455179,4.662183,0.349309,-0.927816,0.130923
1052,-0.265503,1.060373,4.687753,0.865095,0.455644,0.209763
1053,-0.269036,1.059673,4.683667,-0.389448,0.402591,-0.828402
1054,-0.270513,1.059670,4.689767,-0.725761,0.401659,0.558516
1055,-0.268173,1.056453,4.687103,0.153348,-0.987494,0.036599
1056,-0.244465,-0.089762,0.941211,0.753855,0.032015,0.656261
1057,0.101778,0.640220,4.642973,-0.955394,0.185481,-0.229823
1058,1.956487,1.842847,4.796353,0.259367,-0.541783,-0.799499
1059,0.550678,0.343478,2.827820,0.159544,-0.840723,-0.517427
1060,-0.795673,1.329377,4.660287,0.890648,-0.230745,0.391793
1061,0.085448,1.414527,4.206653,0.392746,-0.892855,0.220365
1062,0.207522,-0.057983,1.862947,-0.360937,0.608179,-0.706996
1063,-1.054583,0.722077,4.635160,-0.719623,0.312091,0.620276
1064,1.250583,1.749953,4.835550,0.486663,0.873559,0.007344
1065,1.249260,1.746583,4.838817,0.284288,-0.773201,0.566869
1066,1.248863,1.746860,4.832193,0.210899,-0.721795,-0.659192
1067,1.246003,1.748423,4.835760,-0.902775,0.424082,0.071781
1068,-1.527547,1.115483,4.609213,-0.534954,-0.729367,0.426436
1069,-1.524770,1.116013,4.603397,0.042682,-0.619512,-0.783826
1070,-1.526703,1.119160,4.606353,-0.361845,0.928060,-0.088169
1071,1.108880,-0.052866,1.597727,0.988454,-0.068090,-0.135358
1072,-0.658310,0.629414,4.643487,0.096545,-0.774291,-0.625422
1073,-0.972056,0.358013,4.629033,0.732841,-0.671241,0.111262
1074,-0.974574,0.360020,4.625327,-0.718895,-0.126941,-0.683430
1075,-0.972583,0.362755,4.628707,0.610232,0.792093,0.014344
1076,0.156887,0.641102,3.483467,-0.302699,0.202971,0.931223
1077,0.155204,0.638670,3.479003,-0.503136,-0.774941,-0.382518
1078,0.161259,0.639595,3.480770,0.819497,-0.573074,0.003353
1079,0.157950,0.642597,3.479040,0.006200,0.877078,-0.480309
1080,-0.860093,0.563438,4.634117,-0.732458,-0.680169,-0.029594
1081,-0.857820,0.565918,4.637537,-0.019688,0.810049,0.586032
1082,-0.857477,0.565838,4.630887,0.040970,0.795735,-0.604258
1083,-0.653581,0.551318,4.649877,-0.825296,-0.564674,-0.005505
1084,-0.650358,0.552787,4.646617,0.829246,-0.241741,-0.503897
1085,-0.650909,0.553528,4.653213,0.731135,-0.109792,0.673340
1086,-0.652504,0.555896,4.649453,-0.523208,0.840931,-0.138163
1087,-2.047333,0.947405,4.547040,0.738533,-0.673738,-0.025432
1088,-0.833535,0.337654,4.641893,0.714655,0.135158,0.686294
1089,-0.948728,0.551222,4.624020,0.845896,0.075017,-0.528046
1090,-0.850820,0.762501,4.651550,-0.094463,0.858440,-0.504141
1091,-0.956501,0.455936,4.623710,-0.795086,-0.499164,-0.344491
1092,-0.953503,0.460140,4.623253,0.169949,0.854054,-0.491639
1093,-0.953415,0.457306,4.627157,-0.033335,0.131396,0.990769
1094,-0.761420,0.626832,4.641143,0.344684,0.932984,0.103608
1095,-0.909487,1.067233,4.642383,-0.649127,0.758396,0.058899
1096,-0.329945,0.960978,4.696380,0.691752,-0.322987,0.645878
1097,-0.981617,0.628094,4.619687,-0.742430,0.026776,-0.669389
1098,-0.979597,0.630033,4.623763,-0.192220,0.025080,0.981031
1099,-0.976868,0.627462,4.620633,0.642286,-0.765101,0.045705
1100,-0.909632,0.881328,4.645847,0.379016,0.268107,-0.885701
1101,-0.250535,0.770599,4.701730,0.757377,0.116751,0.642456
1102,-0.252162,0.771889,4.695920,0.280822,0.541083,-0.792697
1103,-0.257394,0.774095,4.701687,-0.547328,0.771380,0.324661
1104,-0.758516,0.449229,4.641663,0.561180,-0.827679,0.004948
1105,-0.855609,0.249551,4.639853,0.425216,0.851332,0.307288
1106,-0.753928,0.030891,4.633907,0.976104,0.038713,0.213828
1107,-1.032937,-0.025202,4.580437,-0.716160,-0.449252,-0.534123
1108,-0.855825,0.244598,4.640007,0.626958,-0.768471,0.127970
1109,-0.862216,0.160370,4.638300,0.706702,-0.705135,0.057938
1110,-0.867076,0.160688,4.638250,-0.774018,-0.631623,0.044144
1111,-0.771783,-0.010706,4.594243,-0.001392,0.929565,-0.368655
1112,-0.563559,0.348924,4.654797,-0.138270,-0.077466,0.987360
1113,0.123204,0.387352,4.246933,-0.832401,-0.378329,0.404939
1114,0.093236,1.363267,4.220457,0.506104,-0.081823,-0.858582
1115,0.093590,1.365413,4.225013,0.508959,0.218735,0.832536
1116,0.089064,1.365997,4.222290,-0.690020,0.673942,-0.263961
1117,-0.951268,0.548635,4.627253,-0.568999,-0.822259,-0.011392
1118,-0.951909,0.553383,4.626900,-0.779403,0.614898,-0.120130
1119,-0.760370,0.452137,4.638317,-0.736276,0.162733,-0.656823
1120,-0.760865,0.451841,4.644943,-0.826793,0.108224,0.551997
1121,-0.757715,0.453959,4.641937,0.792241,0.604095,0.086163
1122,0.129465,0.386959,4.248810,0.424628,-0.457308,0.781384
1123,-0.141447,0.438724,4.684367,0.221200,0.753067,-0.619646
1124,-0.361417,0.376406,4.669133,-0.141511,0.807683,-0.572383
1125,0.109280,0.454664,4.467550,-0.065469,-0.620898,0.781153
1126,0.106508,0.455672,4.462293,-0.759865,-0.368293,-0.535691
1127,0.111767,0.456074,4.463053,0.877938,-0.061650,-0.474789
1128,0.108469,0.459416,4.465433,-0.108649,0.964116,0.242231
1129,0.120706,0.530405,4.337770,0.626027,-0.656135,0.421398
1130,0.114896,0.530898,4.336417,-0.843534,-0.531247,0.078912
1131,-0.150405,0.594932,4.674433,0.605568,0.095573,-0.790034
1132,2.234087,0.651591,3.346063,0.008662,0.875165,0.483748
1133,-0.030826,0.431057,4.691033,0.160572,0.858195,-0.487563
1134,-0.034228,0.426296,4.690817,-0.790439,-0.344882,-0.506224
1135,-0.030294,0.616436,4.691960,0.655868,0.436177,0.616106
1136,-0.139838,0.435984,4.687907,0.523140,-0.849877,0.063505
1137,-0.348974,0.523039,4.669023,0.141248,-0.834973,-0.531855
1138,1.346913,0.139616,2.798990,0.519004,0.494786,-0.697009
1139,1.337890,0.144831,2.800253,0.263952,0.952171,-0.153946
1140,1.212963,-0.040734,2.330960,-0.250359,-0.932088,0.261786
1141,1.553163,0.738770,2.855537,0.467082,-0.879795,0.088290
1142,0.201137,0.600759,2.996790,-0.843242,0.504972,0.184244
1143,-0.649700,0.751278,4.667157,-0.472823,-0.845942,-0.246618
1144,0.043529,0.253659,4.700810,-0.971167,0.061542,0.230321
1145,-0.048723,0.552692,4.689000,-0.076164,0.041066,0.996249
1146,-0.045828,0.550499,4.685590,0.900748,-0.057275,-0.430550
1147,-0.050456,0.555177,4.685043,0.008791,0.844391,-0.535655
1148,-0.050678,0.550319,4.685227,-0.696019,-0.704708,-0.137636
1149,0.109865,0.541188,4.466640,0.112213,0.537842,0.835544
1150,0.100579,0.234795,4.650130,-0.282738,0.654267,0.701423
1151,0.112874,0.388370,4.501513,0.486299,0.082469,0.869892
1152,0.110248,0.385432,4.498457,0.157172,-0.799317,-0.579991
1153,-0.137872,0.737787,4.699710,0.818083,-0.375242,0.435813
1154,-0.344742,0.841479,4.696463,0.098136,-0.727851,0.678677
1155,-0.360059,0.374772,4.674670,-0.100948,0.396059,0.912659
1156,0.108454,0.677847,4.578777,-0.884211,0.262193,-0.386556
1157,-0.451306,0.360026,4.666780,-0.723683,0.684604,-0.087184
1158,-0.795872,1.095623,4.658500,0.961972,0.177158,0.207904
1159,-0.043250,0.752715,4.710480,0.016965,-0.840517,-0.541520
1160,-0.045239,0.754394,4.714723,-0.804198,0.236161,0.545430
1161,-0.042214,0.757554,4.709913,-0.187016,0.880371,-0.435858
1162,-0.856570,1.339223,4.647717,0.086537,-0.968905,0.231806
1163,-0.854877,1.344457,4.649603,0.570499,0.430575,0.699383
1164,-0.858707,1.343457,4.646853,-0.939653,0.332739,-0.079606
1165,-0.798769,1.329253,4.655897,-0.063638,-0.269901,-0.960783
1166,-0.799482,1.332767,4.659587,-0.196130,0.974279,0.110962
1167,-0.859788,1.055367,4.652323,0.930588,0.356167,0.084557
1168,-0.866391,1.444430,4.645287,-0.251232,0.825896,0.504755
1169,-1.520963,1.210410,4.602543,-0.935896,0.074762,-0.344253
1170,-1.516537,1.209667,4.600657,0.639139,-0.680053,-0.359206
1171,-1.518793,1.210150,4.606897,0.229670,-0.592348,0.772253
1172,-1.517347,1.213233,4.603633,0.157472,0.987330,-0.019527
1173,-0.914399,1.357823,4.638910,-0.677541,-0.735485,-0.000323
1174,-1.656650,1.446023,4.562577,-0.930241,-0.006109,0.366898
1175,-1.143800,0.728738,4.625260,-0.344809,-0.734679,0.584256
1176,-1.179453,0.701430,4.600660,0.595023,0.019806,0.803465
1177,-0.328841,1.048143,4.687107,0.525465,0.009458,-0.850763
1178,-0.333223,1.045387,4.689823,-0.470375,-0.880911,-0.052374
1179,-0.333798,1.050647,4.689527,-0.612918,0.759427,-0.218182
1180,-0.330058,1.048513,4.691813,0.477284,0.101405,0.872878
1181,-0.645304,0.752417,4.668560,0.912118,-0.349954,0.213479
1182,-0.445433,0.810871,4.682500,-0.124042,-0.872347,-0.472890
1183,-1.954353,0.748121,4.556887,-0.812098,0.440316,0.382907
1184,0.110229,1.341897,4.238573,-0.010054,0.675948,0.736881
1185,0.115982,1.332287,4.241343,0.216474,-0.906926,0.361419
1186,-0.445343,0.813417,4.686800,-0.093846,-0.003102,0.995582
1187,-0.256793,0.437237,4.682077,-0.791426,-0.604038,-0.093711
1188,-1.338493,0.734520,4.605957,0.786227,0.469722,0.401508
1189,-1.453357,0.052266,4.599423,-0.855087,-0.338468,0.392766
1190,-1.448567,0.051934,4.598830,0.587289,0.225361,0.777370
1191,-1.642643,0.657002,4.576160,0.766595,0.062592,0.639073
1192,-0.909286,1.062270,4.642320,-0.634247,-0.771948,0.042754
1193,-1.868613,0.458097,4.562517,0.294037,-0.579496,-0.760083
1194,-1.349567,0.620198,4.593363,-0.262906,-0.273671,-0.925194
1195,-1.339083,0.619204,4.594813,0.525348,0.549426,-0.649723
1196,-1.753933,1.238757,4.562780,-0.164787,-0.836022,0.523366
1197,-1.754323,1.243243,4.560850,-0.633437,0.771708,0.056791
1198,-0.554078,0.832706,4.665090,0.727073,0.674208,-0.129650
1199,-0.652323,0.813833,4.670973,-0.585051,0.809542,0.048550
1200,-0.650323,0.810098,4.674070,-0.157316,-0.666362,0.728844
1201,-0.647716,0.812198,4.670473,0.912574,0.391839,-0.116921
1202,-1.364090,0.627176,4.592313,0.400389,-0.298120,-0.866494
1203,-1.346283,0.726111,4.603737,0.116238,-0.850058,0.513703
1204,-1.348617,0.717166,4.593670,-0.063292,-0.627598,0.775961
1205,-1.451890,0.756142,4.612043,0.622843,0.608223,0.492069
1206,-1.455220,0.756121,4.607820,-0.653978,0.530709,-0.539130
1207,-1.455667,0.752420,4.612960,-0.752015,-0.284872,0.594408
1208,-1.452663,0.752348,4.609247,0.570810,-0.689044,-0.446535
1209,-1.654313,1.242973,4.559373,0.666856,0.740994,0.078936
1210,-1.657040,1.240460,4.562407,-0.029260,-0.784887,0.618947
1211,-1.656017,1.240240,4.555827,0.151988,-0.823873,-0.546016
1212,-1.658960,1.242587,4.558663,-0.750018,0.646803,-0.138270
1213,-1.435323,0.623190,4.591953,0.827530,0.557170,-0.068965
1214,-1.177947,0.703064,4.594403,0.875292,0.323072,-0.359845
1215,0.073955,1.263710,4.160143,0.024608,0.663566,-0.747713
1216,-1.449027,0.713494,4.589233,-0.578553,-0.592467,-0.560588
1217,-0.840767,-0.059945,2.283877,-0.137890,0.413274,0.900106
1218,-0.906187,1.064687,4.645357,0.790708,0.024216,0.611715
1219,-0.906701,1.064750,4.638880,0.684534,0.037012,-0.728040
1220,-1.444983,0.454149,4.593780,-0.055259,0.989399,-0.134297
1221,-1.444547,0.450498,4.597517,0.354147,-0.313321,0.881141
1222,-1.447880,0.449750,4.593380,-0.942276,-0.287809,-0.171122
1223,-0.649529,0.754067,4.671000,-0.378999,0.644093,0.664458
1224,-1.534240,0.889384,4.614183,-0.720098,-0.362092,0.591903
1225,-1.538310,0.911947,4.609070,0.578103,0.672766,0.461718
1226,-1.745357,0.947238,4.564460,-0.718639,-0.693363,-0.052969
1227,-1.433513,0.449822,4.592457,0.487331,0.701842,-0.519544
1228,-1.436410,0.445423,4.592057,0.072885,-0.709053,-0.701378
1229,-1.366397,0.631124,4.595110,-0.518627,0.850529,-0.087326
1230,-0.861337,0.942013,4.654757,0.863052,-0.403485,0.303876
1231,-1.449547,0.717576,4.591927,-0.716957,0.646344,0.261174
1232,-1.445910,0.717232,4.588537,0.879559,0.334965,-0.337897
1233,-1.836403,0.542255,4.571110,-0.228412,0.892536,0.388855
1234,-1.438220,0.620727,4.588910,-0.144950,-0.809931,-0.568333
1235,-1.517970,1.070157,4.607077,0.047681,-0.992198,0.115192
1236,-2.442420,1.358453,4.505137,0.159643,0.715103,0.680546
1237,-1.661073,0.853630,4.567810,-0.412039,0.755380,-0.509534
1238,-1.746777,1.551217,4.551537,0.886780,-0.393147,-0.243014
1239,-1.750380,1.555390,4.548953,0.061430,0.800847,-0.595710
1240,-1.749480,1.553827,4.554767,-0.040333,0.500495,0.864799
1241,-1.751543,1.551357,4.551233,-0.733899,-0.675833,-0.068127
1242,-1.954960,1.346313,4.543513,-0.888241,0.392923,0.237991
1243,-2.538277,1.039287,4.498407,-0.029662,-0.101989,0.994343
1244,-2.547563,1.048700,4.503600,-0.197230,-0.843921,0.498896
1245,-1.846157,1.135577,4.559833,-0.710199,-0.702965,-0.038186
1246,-1.527097,0.881134,4.609340,0.357273,-0.919409,-0.164449
1247,-2.148190,1.255273,4.531603,0.674658,-0.737722,0.024535
1248,-2.043430,1.254420,4.539297,0.699074,-0.715047,0.001689
1249,-2.145470,1.456920,4.523653,0.625555,-0.748659,0.219523
1250,-3.048163,1.651497,4.440907,0.174354,-0.238255,-0.955424
1251,-1.954917,1.653977,4.524487,-0.826907,0.160342,-0.538994
1252,-2.048190,1.648587,4.531333,0.059617,-0.781131,0.621515
1253,-2.149387,1.354703,4.532200,-0.497061,0.800274,0.335397
1254,-2.143553,1.352557,4.532917,0.805839,0.320603,0.497832
1255,-2.146470,1.352403,4.528960,0.048956,-0.194064,-0.979767
1256,-2.148030,1.349627,4.533273,-0.361693,-0.882432,0.300820
1257,-2.252677,0.949248,4.530630,0.687653,-0.726025,0.004582
1258,-2.254890,0.952096,4.527297,0.087919,0.789007,-0.608061
1259,-2.254980,0.952053,4.533937,0.070688,0.781042,0.620464
1260,-2.257413,0.949727,4.530567,-0.781155,-0.624164,-0.014661
1261,-1.847383,1.441843,4.548587,-0.224033,-0.895331,-0.384957
1262,-2.239167,1.749203,4.506197,0.011808,0.982761,-0.184501
1263,-2.655860,2.242677,4.456477,-0.709539,0.103230,-0.697064
1264,-1.665743,2.243507,4.543787,-0.858340,-0.022268,0.512598
1265,-2.251653,1.154657,4.522530,0.864592,-0.023614,-0.501919
1266,-2.355413,1.727270,4.504227,-0.846290,-0.236244,0.477474
1267,-2.353620,1.736570,4.502603,0.557340,0.407163,0.723596
1268,-1.951247,1.342207,4.545700,0.024684,-0.768074,0.639886
1269,-2.453743,1.750083,4.484783,-0.140868,-0.854616,-0.499787
1270,1.026420,1.951377,4.769450,0.514191,0.803087,-0.301096
1271,1.022503,1.947603,4.767563,-0.557637,-0.210261,-0.803014
1272,1.022040,1.949893,4.772880,-0.680996,0.400253,0.613223
1273,1.025487,1.947067,4.771227,0.545253,-0.751585,0.371241
1274,-2.941333,1.747743,4.444597,0.732450,-0.168091,0.659744
1275,-1.574780,2.237990,4.562197,0.795005,-0.531097,0.293091
1276,-1.875760,2.351777,4.509630,-0.771133,0.112175,-0.626714
1277,-1.872433,2.347547,4.512293,0.220385,-0.958813,-0.179188
1278,-1.874497,2.350980,4.515447,-0.465441,0.179630,0.866659
1279,-1.871380,2.352367,4.511860,0.811137,0.576726,-0.097182
1280,-1.750697,1.849563,4.543447,0.913037,0.250245,0.322088
1281,-1.662887,2.340187,4.539130,-0.051296,0.727151,0.684559
1282,-1.659950,2.337600,4.536043,0.727950,-0.682542,0.065002
1283,-1.661830,2.340693,4.532617,0.149072,0.823118,-0.547955
1284,2.084070,2.583970,4.654790,0.965499,0.093334,0.243104
1285,-1.940970,2.344537,4.509050,-0.427201,-0.426356,-0.797320
1286,-1.993837,2.388213,4.493163,-0.683926,0.109497,-0.721288
1287,-1.947483,2.549117,4.506203,-0.162220,-0.374451,-0.912946
1288,-1.947447,2.547563,4.511837,-0.152651,-0.789851,0.593997
1289,-1.949477,2.552490,4.510177,-0.714381,0.673376,0.190326
1290,-1.944513,2.551250,4.509803,0.906066,0.409387,0.106987
1291,-2.262457,2.056487,4.497487,0.001011,0.687067,0.726593
1292,-2.325607,2.607910,4.479297,0.465819,0.614724,0.636496
1293,-2.045397,2.157503,4.512317,-0.575589,0.817163,-0.030686
1294,-2.234560,2.174723,4.502547,-0.295221,-0.954450,0.043235
1295,-2.348473,1.944513,4.493083,-0.118435,-0.445018,0.887656
1296,-2.449543,2.141660,4.475803,-0.944283,0.186542,-0.271165
1297,-2.445037,2.137820,4.473967,0.104707,-0.707674,-0.698737
1298,-2.444843,2.141997,4.476167,0.656074,0.753953,0.033499
1299,-1.953900,1.653780,4.530927,-0.657748,0.064285,0.750490
1300,-1.951287,1.655783,4.527513,0.790847,0.602686,-0.106444
1301,-1.952087,1.650750,4.527243,0.513087,-0.851640,-0.107007
1302,-1.846820,1.655633,4.540920,0.623181,0.781699,0.024334
1303,-2.352873,2.051663,4.487290,-0.662429,-0.735752,-0.140915
1304,-2.059383,2.049600,4.511917,-0.714606,0.196758,-0.671286
1305,-2.146247,1.749297,4.515740,-0.677651,0.699677,-0.226364
1306,-2.144400,1.747307,4.519793,0.637207,0.110359,0.762751
1307,-2.146053,1.744563,4.516263,-0.652250,-0.754457,-0.073243
1308,-2.282590,1.678363,4.497557,-0.956370,0.290988,0.026110
1309,-2.455930,2.051103,4.477770,-0.761394,-0.032189,-0.647489
1310,-3.051023,1.449757,4.452257,0.856016,-0.511932,-0.071849
1311,-3.053480,1.454777,4.449533,0.287226,0.650771,-0.702850
1312,-3.053610,1.453800,4.454943,0.011250,0.481065,0.876613
1313,-3.055537,1.451047,4.451607,-0.868508,-0.483723,-0.108196
1314,-2.213070,2.191657,4.498053,0.683828,-0.437730,-0.583756
1315,-2.222907,1.750813,4.502910,-0.423840,0.903583,0.062427
1316,-0.914142,1.362870,4.638803,-0.612356,0.789911,-0.032567
1317,-1.853633,1.850577,4.534877,0.586066,0.806536,0.077626
1318,-2.352467,0.853060,4.523863,-0.593992,0.799357,-0.090561
1319,-0.867954,1.438897,4.644410,-0.631292,-0.688279,0.357412
1320,-3.207367,0.946628,4.454740,0.928069,0.004228,0.372384
1321,-1.523773,1.436120,4.601427,0.691984,0.525467,-0.495017
1322,-1.524157,1.432590,4.605200,0.303402,-0.866586,0.396203
1323,-1.528520,1.434153,4.600760,-0.637281,-0.529403,-0.560004
1324,-1.527280,1.436537,4.605023,-0.374382,0.695823,0.612918
1325,-2.248487,1.452340,4.514210,-0.657741,-0.752335,-0.036997
1326,-2.834147,1.351820,4.465627,0.863271,-0.023830,-0.504178
1327,-3.053487,1.348510,4.456823,0.808996,0.174037,0.561460
1328,-3.054070,1.347253,4.450550,0.652462,-0.030925,-0.757190
1329,-3.056907,1.349890,4.453820,-0.783250,0.619588,-0.051284
1330,-3.056307,1.344757,4.454547,-0.521251,-0.826146,0.213962
1331,-2.364183,1.557877,4.502957,-0.682039,-0.398662,0.613100
1332,-1.659043,1.360740,4.554600,-0.138384,0.806739,-0.574475
1333,-1.658577,1.360320,4.561170,-0.049096,0.726063,0.685874
1334,-1.655817,1.358197,4.557523,0.864022,-0.494789,-0.093002
1335,-1.660493,1.357603,4.557817,-0.615280,-0.788280,-0.006689
1336,-2.648507,2.156650,4.466957,0.797765,-0.591177,0.118665
1337,-2.653217,2.156253,4.466503,-0.653286,-0.756894,-0.018162
1338,-2.545283,2.244860,4.477193,0.594003,0.804264,0.017874
1339,-2.547317,2.241957,4.480460,0.125590,-0.787073,0.603940
1340,-2.547130,2.241967,4.473807,0.159291,-0.785058,-0.598590
1341,-2.549990,2.244007,4.477060,-0.830595,0.556424,-0.022467
1342,-2.221910,2.187470,4.496920,-0.652454,0.421274,-0.629946
1343,-2.362703,2.147407,4.483923,-0.681352,-0.021952,0.731626
1344,-2.340790,1.849170,4.496753,0.714478,-0.009551,0.699592
1345,-2.652053,1.951963,4.467123,0.032172,0.833890,0.550993
1346,-2.651230,1.951630,4.460517,0.176096,0.775157,-0.606730
1347,-2.847193,2.347090,4.446273,-0.654513,0.755619,-0.025567
1348,-2.654300,1.949713,4.463597,-0.795146,-0.602515,-0.068693
1349,-2.344127,2.247687,4.477843,0.807605,-0.281388,-0.518262
1350,-2.952273,1.842147,4.439090,-0.203288,-0.843868,-0.496549
1351,-2.854610,1.851850,4.450533,-0.748532,0.662925,0.015176
1352,-2.545630,1.847693,4.483997,0.538965,-0.028096,0.841860
1353,-2.556897,1.452303,4.492890,-0.973911,-0.163100,-0.157782
1354,-2.453657,2.048777,4.481200,0.752615,-0.657625,0.033162
1355,-2.350143,1.947167,4.489263,-0.723774,0.666381,-0.179130
1356,-2.645510,1.355403,4.488657,0.909980,0.022799,0.414025
1357,-2.647743,1.355590,4.482700,0.415419,0.064856,-0.907315
1358,-2.649727,1.358117,4.486920,-0.565329,0.790169,0.236721
1359,-2.649490,1.353150,4.486673,-0.586306,-0.786223,0.195186
1360,-2.363397,2.148013,4.477437,-0.819667,0.100219,-0.564005
1361,-2.360403,2.144870,4.480130,0.543037,-0.828697,-0.135547
1362,-2.360107,2.149660,4.480550,0.730128,0.683164,-0.014147
1363,-2.259573,1.959327,4.497830,-0.546872,-0.835472,-0.054017
1364,-2.357897,2.354087,4.474413,0.020045,0.885127,-0.464918
1365,-2.357143,2.351837,4.479943,0.209739,0.323861,0.922564
1366,-2.354877,2.349387,4.475377,0.828242,-0.470558,-0.304285
1367,-2.359573,2.349950,4.476247,-0.825264,-0.553382,-0.112732
1368,-1.985883,2.394603,4.492977,0.388239,0.122865,-0.913332
1369,-2.015743,2.544257,4.506347,-0.164977,0.866141,0.471787
1370,-2.014707,2.538893,4.507213,0.257986,-0.694006,0.672160
1371,-2.017437,2.540567,4.503187,-0.804550,-0.243070,-0.541863
1372,-2.259593,2.141710,4.492550,-0.948233,0.289257,-0.131093
1373,-2.175380,2.353593,4.492487,0.564743,0.176354,-0.806204
1374,-1.662897,2.048087,4.541433,-0.958887,0.066217,-0.275955
1375,-1.659420,2.048327,4.545617,0.089812,0.137967,0.986356
1376,-1.657840,2.050467,4.540640,0.477434,0.760329,-0.440404
1377,-2.255037,2.338607,4.491490,0.734742,0.388189,0.556295
1378,-2.344873,2.247617,4.484453,0.671982,-0.294092,0.679669
1379,0.119398,0.443145,4.332657,0.436276,0.781407,-0.446168
1380,0.120196,0.440042,4.337723,0.433640,0.086973,0.896879
1381,-2.171823,2.147030,4.504863,-0.540431,0.413833,0.732582
1382,-2.340093,1.849547,4.490170,0.844806,0.060815,-0.531605
